GEOID,Year,Score,Confidence,normalized_score,cumulative_score
18097330702,2026,-1.8484266063423821E-2,High,0.08231177723017481,0.4137233092656991
18097330702,2027,-2.5159034139591092E-2,High,0.04162597969613918,0.4553492889618383
18097330702,2028,-7.2514425681384109E-2,High,-0.13745775904518479,0.3178915299166535
18097330803,2024,-0.17329053468233577,High,-0.7481932835512131,-0.7481932835512131
18097330803,2025,-0.1463819265537166,High,-0.4888398189338814,-1.2370331024850945
18097330803,2026,-0.28175647969551976,High,-0.9769808775326755,-2.21401398001777
18097330803,2027,-0.29291766784237738,High,-1.050699533551915,-3.264713513569685
18097330803,2028,-0.32859757613184615,High,-1.1447595685471177,-4.4094730821168024
18097330804,2024,0.19487821678570491,High,0.9390755670226434,0.9390755670226434
18097330804,2025,0.13657834033973212,High,0.6928651504697609,1.6319407174924043
18097330804,2026,4.1364145855863711E-2,High,0.32311570511416887,1.9550564226065732
18097330804,2027,5.9442904750028974E-2,High,0.3867609060341769,2.34181732864075
18097330804,2028,2.0418363596387337E-3,High,0.15580893004200072,2.4976262586827507
18097330805,2024,-0.11009220472182768,High,-0.45856366907289103,-0.45856366907289103
18097330805,2025,-4.6343724156530361E-2,High,-0.07105804978013124,-0.5296217188530222
18097330805,2026,-0.26831304165376169,High,-0.9228903414448302,-1.4525120602978525
18097330805,2027,-4.2906245673496372E-2,High,-0.030774045951635652,-1.4832861062494882
18097330805,2028,-0.17511098946576395,High,-0.5410208367677778,-2.0243069430172658
18097330806,2024,0.19269626771441728,High,0.9290759820854579,0.9290759820854579
18097330806,2025,0.13413322993358956,High,0.6826538259279755,1.6117298080134335
18097330806,2026,0.13236042219507083,High,0.6892450653192421,2.3009748733326756
18097330806,2027,0.11868877744763101,High,0.6284553657320552,2.9294302390647307
18097330806,2028,0.10152068179010001,High,0.5471084779935202,3.476538717058251
18097330900,2024,0.23089699730141458,High,1.104144889602262,1.104144889602262
18097330900,2025,-0.11509076308732055,High,-0.3581609650699716,0.7459839245322906
18097330900,2026,4.3264922117995687E-3,High,0.17409232769981717,0.9200762522321076
18097330900,2027,-7.3228540780842538E-2,High,-0.15447432073999703,0.7656019314921106
18097330900,2028,-4.7824395875347703E-2,High,-0.040339648554396486,0.7252622829377141
18097331000,2024,4.0482610384695958E-2,High,0.23150085757993408,0.23150085757993408
18097331000,2025,-0.10537549384183967,High,-0.3175878412440662,-0.08608698366413212
18097331000,2026,-5.2286476364424156E-2,High,-0.053693586163911795,-0.1397805698280439
18097331000,2027,-7.4962785144713356E-2,High,-0.16154919761199918,-0.3013297674400431
18097331000,2028,-6.5647802599212698E-2,High,-0.11044793101209435,-0.41177769845213746
18097340101,2024,-0.29348023416046304,High,-1.2990068310906508,-1.2990068310906508
18097340101,2025,-0.25691618838936797,High,-0.9504554653092022,-2.249462296399853
18097340101,2026,-0.31060907207342725,High,-1.0930711354263327,-3.342533431826186
18097340101,2027,-0.30971750057138497,High,-1.1192347126213016,-4.461768144447487
18097340101,2028,-0.29906521951692294,High,-1.0285941894320125,-5.4903623338795
18097340102,2024,0.10292265284540225,High,0.5176553404152434,0.5176553404152434
18097340102,2025,0.2817466757456813,High,1.2991203863466134,1.8167757267618567
18097340102,2026,0.12411752647022722,High,0.6560792451407983,2.472854971902655
18097340102,2027,0.25402183129062283,High,1.1805486650374375,3.6534036369400926
18097340102,2028,0.22838994193038831,High,1.0461480871387743,4.699551724078867
18097340108,2024,0.24736367158241959,Low,1.1796094869536133,1.1796094869536133
18097340108,2025,0.19893660902882068,Low,0.9532871411694368,2.13289662812305
18097340108,2026,6.5099641853949841E-2,Low,0.4186169971839084,2.5515136253069586
18097340108,2027,0.14680014956742116,Low,0.7431361457846659,3.2946497710916245
18097340108,2028,6.6079327427468415E-2,Low,0.407700085376201,3.7023498564678254
18097340111,2024,-0.26152786454830568,High,-1.1525733335880912,-1.1525733335880912
18097340111,2025,-0.10416225094298703,High,-0.31252106922547845,-1.4650944028135697
18097340111,2026,-0.12008393712300061,High,-0.3264810224160802,-1.7915754252296499
18097340111,2027,-8.4336304722281846E-2,High,-0.19978861660632175,-1.9913640418359715
18097340111,2028,-5.9551734043976984E-2,High,-0.08646907541095383,-2.0778331172469255
18097340112,2024,-4.9558001754374366E-2,High,-0.18114339737944818,-0.18114339737944818
18097340112,2025,-0.11642067863971134,High,-0.3637149880230923,-0.5448583854025405
18097340112,2026,-0.13329981238674854,High,-0.3796559450560877,-0.9245143304586282
18097340112,2027,-0.14534647423752542,High,-0.4486805526290583,-1.3731948830876866
18097340112,2028,-0.13432491617435496,High,-0.3805890185999433,-1.7537839016876298
18097340113,2024,-0.20960428166426592,High,-0.9146143985587148,-0.9146143985587148
18097340113,2025,-0.58011153902612489,High,-2.3001910876586975,-3.2148054862174122
18097340113,2026,-0.492705429043721,High,-1.8257475190695407,-5.040553005286953
18097340113,2027,-0.6516274151312299,High,-2.5140615301227034,-7.554614535409656
18097340113,2028,-0.61114752629772673,High,-2.2561684042168015,-9.810782939626458
18097340114,2024,-0.14623963281137892,High,-0.6242225665232157,-0.6242225665232157
18097340114,2025,-0.39443086833134372,High,-1.5247473347559315,-2.1489699012791474
18097340114,2026,-0.10771799558773143,High,-0.27672586270202615,-2.4256957639811736
18097340114,2027,-0.37484211466975254,High,-1.3849115893529167,-3.81060735333409
18097340114,2028,-0.16092990341077926,High,-0.48523960470014127,-4.2958469580342316
18097340115,2024,0.36874190944359314,Low,1.735869949211992,1.735869949211992
18097340115,2025,0.25950193538324118,Low,1.2062214061541476,2.9420913553661396
18097340115,2026,0.20100255221048491,Low,0.965431082557714,3.907522437923854
18097340115,2027,0.21482265014978416,Low,1.0206349955267893,4.928157433450643
18097340115,2028,0.12811379865749051,Low,0.6517123720556588,5.579869805506302
18097340201,2024,-0.38601860795617488,High,-1.7230979984308488,-1.7230979984308488
18097340201,2025,-0.22683196734532063,High,-0.8248170712735643,-2.547915069704413
18097340201,2026,-0.3148487406439397,High,-1.1101297141248376,-3.6580447838292507
18097340201,2027,-0.25367500137584564,High,-0.8906084649783514,-4.548653248807602
18097340201,2028,-0.28561578811648863,High,-0.9756909173401207,-5.524344166147722
18097340202,2024,0.19563232869965244,High,0.9425315625061731,0.9425315625061731
18097340202,2025,0.2681023175931187,High,1.2421385139083965,2.1846700764145695
18097340202,2026,0.13080163932837907,High,0.6829732023745099,2.8676432787890795
18097340202,2027,0.22890165582944016,High,1.0780705183048265,3.945713797093906
18097340202,2028,0.13914219857634208,High,0.6950925287533136,4.64080632584722
18097340301,2024,-5.650903475597778E-2,High,-0.2129990652386864,-0.2129990652386864
18097340301,2025,1.5934920384945789E-2,High,0.18903141278069627,-0.023967652457990124
18097340301,2026,-0.26223289577469999,High,-0.8984264841287786,-0.9223941365867687
18097340301,2027,-8.3065675385384175E-2,High,-0.1946050644519759,-1.1169992010387446
18097340301,2028,-0.21701840943047138,High,-0.705863466545457,-1.8228626675842015
18097340302,2024,0.2296391483738057,Low,1.098380333795123,1.098380333795123
18097340302,2025,0.2469680024959795,Low,1.1538769164430667,2.2522572502381895
18097340302,2026,0.39165715143570912,Low,1.7325421033897805,3.98479935362797
18097340302,2027,0.24651927079067223,Low,1.1499418527175036,5.134741206345474
18097340302,2028,0.38153361994607166,Low,1.6485379894327183,6.783279195778192
18097340400,2024,-0.14628296968536725,High,-0.624421173703402,-0.624421173703402
18097340400,2025,0.18544669720535373,High,0.8969502709310064,0.27252909722760443
18097340400,2026,-4.6251854758445433E-2,High,-0.02941289868346458,0.24311619854413985
18097340400,2027,0.18326574331719603,High,0.8918981029913642,1.135014301535504
18097340400,2028,-6.586375688768506E-2,High,-0.11129738614088851,1.0237169153946155
18097340500,2024,0.36119564048316199,High,1.7012863934261797,1.7012863934261797
18097340500,2025,0.414988946549746,High,1.8555697255857493,3.556856119011929
18097340500,2026,0.24487077847920682,High,1.1419377074796642,4.698793826491594
18097340500,2027,0.31008842183507512,High,1.4092731937132055,6.108067020204799
18097340500,2028,0.23245131811057856,High,1.0621234903161303,7.1701905105209285
18097340600,2024,0.29391463453183964,High,1.3929464131201792,1.3929464131201792
18097340600,2025,0.30908100263300664,High,1.4132746111523853,2.8062210242725643
18097340600,2026,0.21602060439572426,High,1.0258571797488907,3.832078204021455
18097340600,2027,0.21775615613838437,High,1.03260227886067,4.864680482882125
18097340600,2028,0.15644429116344499,High,0.7631502246247575,5.627830707506883
18097340700,2024,-4.2292048608819049E-2,High,-0.14784449201787017,-0.14784449201787017
18097340700,2025,0.18775688808473562,High,0.9065981415398666,0.7587536495219964
18097340700,2026,0.14164932696648472,High,0.7266195700548636,1.48537321957686
18097340700,2027,0.16566407326974641,High,0.8200918161026093,2.3054650356794695
18097340700,2028,0.12466610076266474,High,0.6381508693876189,2.9436159050670883
18097340800,2024,4.9768022818858303E-2,High,0.2740546786264584,0.2740546786264584
18097340800,2025,6.1868205760488196E-2,High,0.38085902230777374,0.6549137009342321
18097340800,2026,8.6694850806141227E-2,High,0.5055067069088107,1.160420407843043
18097340800,2027,6.5277760809341723E-2,High,0.410564292134481,1.5709846999775239
18097340800,2028,5.9522698803050174E-2,High,0.3819096190140407,1.9528943189915644
18097340901,2024,-1.7829359516279855E-2,Low,-0.03573521293719525,-0.03573521293719525
18097340901,2025,-0.24095308682531966,Low,-0.8837900049870494,-0.9195252179242447
18097340901,2026,0.10601990614722789,Low,0.5832623078257586,-0.336262910098486
18097340901,2027,-0.18524284403856373,Low,-0.6114384141291554,-0.9477013242276415
18097340901,2028,0.10281390550588902,Low,0.5521953671024429,-0.3955059571251986
18097340903,2024,0.15424743682949738,Low,0.7528700590286262,0.7528700590286262
18097340903,2025,8.7690463025684035E-2,Low,0.48869850827698824,1.2415685673056145
18097340903,2026,-2.0532861565695341E-2,Low,0.07406912169809904,1.3156376890037136
18097340903,2027,0.12035679943017608,Low,0.6352600873688373,1.9508977763725508
18097340903,2028,7.7684173852481844E-2,Low,0.4533476915632756,2.4042454679358265
18097340904,2024,0.14543470300663999,High,0.7124824617422859,0.7124824617422859
18097340904,2025,2.315448500256248E-2,High,0.21918191934910056,0.9316643810913865
18097340904,2026,8.3880338853211354E-3,High,0.19043420139176268,1.122098582483149
18097340904,2027,7.4438409327037713E-2,High,0.4479353003271971,1.5700338828103462
18097340904,2028,4.1258219635232796E-2,High,0.3100663802730687,1.880100263083415
18097341000,2024,0.10270871599091216,High,0.516674896015409,0.516674896015409
18097341000,2025,0.13929558774871248,High,0.7042129796245178,1.2208878756399266
18097341000,2026,-3.3788161198240192E-2,High,0.020735572579022234,1.241623448218949
18097341000,2027,0.10476975021353713,High,0.5716724775123913,1.8132959257313401
18097341000,2028,0.24427633001203999,High,1.1086371163191353,2.9219330420504757
18097341100,2024,0.10227225954484812,High,0.514674673663187,0.514674673663187
18097341100,2025,0.20924118673081463,High,0.9963213480979932,1.5109960217611802
18097341100,2026,2.0765825314985845E-2,High,0.24023703991673157,1.7512330616779117
18097341100,2027,0.15109053329958083,High,0.7606388329901305,2.511871894668042
18097341100,2028,6.4001453837660621E-2,High,0.39952677985708385,2.911398674525126
18097341200,2024,-0.13582379631004191,High,-0.5764881610059086,-0.5764881610059086
18097341200,2025,0.17482850798047772,High,0.8526063525750448,0.2761181915691362
18097341200,2026,0.13084978483810369,High,0.6831669189240368,0.959285110493173
18097341200,2027,0.17992579740102235,High,0.8782727416476295,1.8375578521408025
18097341200,2028,0.1587260359803539,High,0.7721254566103488,2.6096833087511513
18097341600,2024,0.25053658463382678,High,1.194150529168282,1.194150529168282
18097341600,2025,0.21074037116885314,High,1.0025822755417386,2.1967328047100203
18097341600,2026,0.19706962157390825,High,0.9496066836303009,3.1463394883403213
18097341600,2027,0.17377704122168158,High,0.8531887951225257,3.999528283462847
18097341600,2028,0.13580811545942204,High,0.6819779292539097,4.681506212716757
18097341701,2024,0.29789062605411687,High,1.4111678580932636,1.4111678580932636
18097341701,2025,0.10875274939982968,High,0.5766592977849472,1.9878271558782108
18097341701,2026,0.18290577518698392,High,0.8926175383123494,2.88044469419056
18097341701,2027,9.3434488087515505E-2,High,0.5254300992615683,3.4058747934521283
18097341701,2028,9.8649391462627634E-2,High,0.535814271649289,3.9416890651014174
18097341702,2024,-0.1581037721567734,Low,-0.6785943530383174,-0.6785943530383174
18097341702,2025,-0.44227535806371426,Low,-1.7245565584891482,-2.4031509115274656
18097341702,2026,-0.55619393939094619,Low,-2.0811976166883954,-4.484348528215861
18097341702,2027,-0.56301135368850952,Low,-2.152550928358554,-6.636899456574415
18097341702,2028,-0.67721705532611032,Low,-2.516052570848473,-9.152952027422888
18097341902,2024,-0.20240539601953941,Low,-0.8816228547116138,-0.8816228547116138
18097341902,2025,-0.24458676329995427,Low,-0.8989650456188062,-1.7805879003304201
18097341902,2026,-0.18546653315786346,Low,-0.5895520954076333,-2.3701399957380533
18097341902,2027,-0.22290825900014932,Low,-0.765095060641939,-3.1352350563799924
18097341902,2028,-0.15786778400538246,Low,-0.473194773118909,-3.6084298294989012
18097341903,2024,2.8213598135877645E-2,High,0.1752735919247248,0.1752735919247248
18097341903,2025,-7.6562703060919626E-2,High,-0.1972592225937953,-0.0219856306690705
18097341903,2026,-0.20074293904815127,High,-0.651017695318497,-0.6730033259875674
18097341903,2027,-9.4412542185584744E-2,High,-0.2408947841517124,-0.9138981101392798
18097341903,2028,-0.16689049500235242,High,-0.508685562332778,-1.4225836724720577
18097341904,2024,0.43368924549299781,High,2.0335150280160947,2.0335150280160947
18097341904,2025,0.40816214144348384,High,1.8270594700371923,3.8605744980532872
18097341904,2026,0.50413675017402926,High,2.185110990589845,6.045685488643132
18097341904,2027,0.51278528191674955,High,2.2361781889345793,8.28186367757771
18097341904,2028,0.48810087659226814,High,2.067719767947022,10.349583445524733
18097342000,2024,-0.18126837289363457,High,-0.784754664317964,-0.784754664317964
18097342000,2025,-0.37852154659868997,High,-1.4583064709635685,-2.2430611352815326
18097342000,2026,-0.40847346787340494,High,-1.4868348152447732,-3.7298959505263056
18097342000,2027,-0.48718077860494002,High,-1.8431989171737388,-5.5730948677000445
18097342000,2028,-0.52358858794101726,High,-1.911755751960545,-7.484850619660589
18097342101,2024,6.6719160913794959E-3,Low,0.07655090305523507,0.07655090305523507
18097342101,2025,0.28968101785616618,Low,1.332255962602057,1.408806865657292
18097342101,2026,-0.12962214075853123,Low,-0.36485859713754004,1.0439482685197519
18097342101,2027,0.17248141064815353,Low,0.8479032500342585,1.8918515185540103
18097342101,2028,-1.4165261120456718E-2,Low,0.09205839202434053,1.9839099105783509
18097342200,2024,0.26700708676400775,High,1.2696326690477635,1.2696326690477635
18097342200,2025,-9.5784028253928746E-2,High,-0.27753174901057115,0.9921009200371924
18097342200,2026,0.31322722373474132,High,1.416974253744564,2.409075173781756
18097342200,2027,1.5120059074580083E-3,High,0.15043090264249181,2.559506076424248
18097342200,2028,0.27092183929989322,High,1.213447095708807,3.772953172133055
18097342300,2024,0.32840882122568293,High,1.5510287232085007,1.5510287232085007
18097342300,2025,0.30518120506467256,High,1.3969881896814018,2.9480169128899023
18097342300,2026,0.3272458094718026,High,1.4733789335114298,4.4213958464013325
18097342300,2027,0.33811119218597629,High,1.5235925214707475,5.94498836787208
18097342300,2028,0.37430370627385701,High,1.6200991596551484,7.565087527527228
18097342400,2024,-3.573832695997322E-2,High,-0.11780964970891068,-0.11780964970891068
18097342400,2025,-0.11619979465856238,High,-0.36279252742093415,-0.4806021771298448
18097342400,2026,-0.11020632610053746,High,-0.28673782028187594,-0.7673399974117208
18097342400,2027,-0.1150662092336534,High,-0.32515174030192323,-1.092491737713644
18097342400,2028,-0.10682005882737047,High,-0.2723987978572884,-1.3648905355709324
18097342500,2024,9.9631046270342791E-2,High,0.5025703414295974,0.5025703414295974
18097342500,2025,0.18340270380824336,High,0.8884141001770288,1.3909844416066264
18097342500,2026,0.20364936116752791,High,0.9760806883329525,2.367065129939579
18097342500,2027,0.27044016633027879,High,1.247527518345965,3.614592648285544
18097342500,2028,0.27879873084225859,High,1.2444308097482435,4.859023458033787
18097342600,2024,0.1920826580200542,High,0.9262638897512208,0.9262638897512208
18097342600,2025,9.1088486444899711E-2,High,0.5028894093696464,1.429153299120867
18097342600,2026,7.8244805813424897E-2,High,0.4715074083512027,1.9006607074720698
18097342600,2027,5.4904352418001387E-2,High,0.36824581116336824,2.268906518635438
18097342600,2028,5.0098408559295274E-2,High,0.34483921981320725,2.6137457384486456
18097350100,2024,-0.19843274135991748,High,-0.8634167021401644,-0.8634167021401644
18097350100,2025,0.11991525253615237,High,0.6232763920222217,-0.24014031011794268
18097350100,2026,5.5427001230933803E-3,High,0.17898581831671279,-0.06115449180122989
18097350100,2027,4.7676695574219372E-2,High,0.3387604725870277,0.2776059807857978
18097350100,2028,-9.8849652596463139E-3,High,0.10889491468588129,0.3865008954716791
18097350300,2024,0.15928952008185174,High,0.7759772618528076,0.7759772618528076
18097350300,2025,0.31682642817106144,High,1.445621229810021,2.221598491662829
18097350300,2026,0.16404002399232087,High,0.8167099771178484,3.038308468780677
18097350300,2027,0.24643940101126696,High,1.1496160227094272,4.187924491490104
18097350300,2028,0.17187639023091184,High,0.8238523102080083,5.011776801698113
18097350400,2024,0.12528756299402383,High,0.6201507751559291,0.6201507751559291
18097350400,2025,0.10752155689141935,High,0.5715175642071058,1.191668339363035
18097350400,2026,9.2492819055666517E-2,High,0.5288352044153992,1.7205035437784342
18097350400,2027,8.0225448472277569E-2,High,0.4715436165823787,2.1920471603608127
18097350400,2028,7.013782416707548E-2,High,0.42366416228822223,2.615711322649035
18097350500,2024,-9.7137249662176073E-2,High,-0.3991928179466737,-0.3991928179466737
18097350500,2025,0.37038892623371283,High,1.6693101272980293,1.2701173093513556
18097350500,2026,0.1181356915382806,High,0.6320109482324519,1.9021282575838074
18097350500,2027,0.22169738608415432,High,1.0486805877607686,2.950808845344576
18097350500,2028,0.12063313780677337,High,0.6222872294879314,3.5730960748325074
18097350600,2024,0.27297833457921583,High,1.296998110567404,1.296998110567404
18097350600,2025,0.15633975021275714,High,0.7753931905573445,2.0723913011247483
18097350600,2026,0.21231777470942076,High,1.0109586067683771,3.0833499078931257
18097350600,2027,0.12635529858677191,High,0.6597310580312424,3.743080965924368
18097350600,2028,0.15327593486346339,High,0.7506875107425502,4.493768476666919
18097350700,2024,0.14590271627725648,High,0.7146273048611483,0.7146273048611483
18097350700,2025,0.18213588458789964,High,0.8831235815312434,1.5977508863923917
18097350700,2026,0.17992276251601591,High,0.8806151953084019,2.4783660817007935
18097350700,2027,0.12871234068541787,High,0.6693466479546979,3.1477127296554914
18097350700,2028,0.13634311478250985,High,0.6840823464530917,3.831795076108583
18097350800,2024,0.35474601506942849,High,1.6717286104392477,1.6717286104392477
18097350800,2025,0.28220688980887643,High,1.3010423425683748,2.9727709530076227
18097350800,2026,0.2750046248019552,High,1.2631831728824299,4.235954125890053
18097350800,2027,0.24510021971651813,High,1.1441528117761712,5.380106937666223
18097350800,2028,0.2206086903693234,High,1.0155405724941642,6.395647510160388
18097350900,2024,0.38648434685981314,High,1.8171812008222274,1.8171812008222274
18097350900,2025,0.59514236844959811,High,2.6079304589543364,4.425111659776563
18097350900,2026,0.44071280813208691,High,1.92992068769286,6.3550323474694235
18097350900,2027,0.64787838336447034,High,2.787292598709137,9.142324946178562
18097350900,2028,0.53299722148603723,High,2.2443193191942052,11.386644265372766
18097351000,2024,1.3959902547865E-2,High,0.10995078417605193,0.10995078417605193
18097351000,2025,7.0468099650614291E-2,High,0.41677409073019944,0.5267248749062514
18097351000,2026,-4.1665991341872224E-2,High,-0.010961382794628481,0.5157634921116229
18097351000,2027,7.1440825055043622E-2,High,0.4357066086389777,0.9514701007506006
18097351000,2028,-4.8126409070316387E-2,High,-0.04152761596752102,0.9099424847830796
18097351200,2024,8.8730340568054095E-2,High,0.45261384428689766,0.45261384428689766
18097351200,2025,0.21227681860357034,High,1.0089988215422288,1.4616126658291264
18097351200,2026,0.37975459569862785,High,1.6846514061861069,3.1462640720152333
18097351200,2027,0.30419338114782907,High,1.3852242834866095,4.531488355501843
18097351200,2028,0.37671422334543103,High,1.6295809166694644,6.161069272171307
18097351500,2024,0.17453335071896317,High,0.8458377279973772,0.8458377279973772
18097351500,2025,0.247873681926124,High,1.1576592350528077,2.0034969630501847
18097351500,2026,0.25418040378226187,High,1.1793955826046914,3.1828925456548762
18097351500,2027,0.25174428556636358,High,1.1712573818104737,4.35414992746535
18097351500,2028,0.23754321814631485,High,1.0821524539975669,5.436302381462917
18097351600,2024,0.18908219212266988,High,0.9125131501089262,0.9125131501089262
18097351600,2025,0.22706712281117883,High,1.070766419420923,1.983279569529849
18097351600,2026,0.30808345345587651,High,1.3962779637752656,3.379557533305115
18097351600,2027,0.20368795447319554,High,0.9752108312277915,4.354768364532906
18097351600,2028,0.23602729439972236,High,1.0761895754156552,5.430957939948561
18097351700,2024,2.3559302147438371E-2,High,0.1539435670072621,0.1539435670072621
18097351700,2025,0.39244732355128098,High,1.7614308975157993,1.9153744645230615
18097351700,2026,0.43245064007100231,High,1.8966773240321835,3.812051788555245
18097351700,2027,0.46832072973717032,High,2.0547843563277977,5.866836144883043
18097351700,2028,0.52286483960905439,High,2.204463645045805,8.071299789928847
18097351900,2024,0.23124651516312855,High,1.105746683883927,1.105746683883927
18097351900,2025,0.33781076825585821,High,1.5332564982881853,2.6390031821721123
18097351900,2026,0.18454251679717074,High,0.8992030732668223,3.5382062554389346
18097351900,2027,0.22811306071259049,High,1.0748534322529388,4.613059687691873
18097351900,2028,0.1964053546198917,High,0.920336870675049,5.533396558366922
18097352100,2024,0.26235711831047315,High,1.2483224766522496,1.2483224766522496
18097352100,2025,0.33124362829244836,High,1.5058306620931234,2.754153138745373
18097352100,2026,6.8541849500070598E-2,High,0.4324669406526852,3.1866200793980584
18097352100,2027,0.18345931931487919,High,0.8926877992864852,4.079307878684544
18097352100,2028,5.2448431756763808E-2,High,0.3540830244720362,4.43339090315658
18097352300,2024,2.7336639865554735E-2,High,0.1712546077853351,0.1712546077853351
18097352300,2025,1.8513904800632502E-2,High,0.19980182494311885,0.37105643272845396
18097352300,2026,-2.0736276142409499E-2,High,0.07325067008859454,0.4443071028170485
18097352300,2027,-2.3463582939578495E-2,High,0.04854259925245386,0.49284970206950235
18097352300,2028,-3.7143308216363108E-2,High,0.0016743570817347223,0.4945240591512371
18097352400,2024,0.13458225372611943,High,0.6627471174186802,0.6627471174186802
18097352400,2025,3.3045586714862941E-2,High,0.2604893586395211,0.9232364760582012
18097352400,2026,-3.7612215138309715E-2,High,0.005349246030360037,0.9285857220885614
18097352400,2027,-2.1376020779598104E-2,High,0.0570588415722774,0.9856445636608387
18097352400,2028,-5.3529222956371927E-2,High,-0.06277955774601258,0.9228650059148261
18097352500,2024,-9.9046839993677749E-2,High,-0.40794421868574343,-0.40794421868574343
18097352500,2025,-1.72208942203756E-2,High,0.05056536129620328,-0.35737885738954017
18097352500,2026,1.2213071637569579E-2,High,0.20582448637189177,-0.15155437101764838
18097352500,2027,4.0223701929455617E-2,High,0.3083558690242245,0.15680149800657614
18097352500,2028,6.3157958044115781E-2,High,0.39620889331261416,0.5530103913191903
18097352600,2024,-0.18825284947457666,High,-0.8167635996922883,-0.8167635996922883
18097352600,2025,0.27721506728789824,High,1.280195382165831,0.46343178247354266
18097352600,2026,0.18663706334256522,High,0.9076306157711588,1.3710623982447014
18097352600,2027,0.28421847426087549,High,1.3037363399770343,2.6747987382217357
18097352600,2028,0.22523624536274037,High,1.0337430372414116,3.7085417754631473
18097352700,2024,-0.17730859731010726,High,-0.7666075348543476,-0.7666075348543476
18097352700,2025,0.50828384087895595,High,2.245189941382088,1.4785824065277406
18097352700,2026,4.5853879071118223E-2,High,0.34118043496602474,1.8197628414937652
18097352700,2027,0.51789032932541734,High,2.257004309286756,4.076767150780522
18097352700,2028,8.3348531051860908E-2,High,0.47562841267500516,4.552395563455526
18097352800,2024,0.30152805627294593,High,1.4278377212467614,1.4278377212467614
18097352800,2025,0.13090983593903208,High,0.6691922161283609,2.0970299373751224
18097352800,2026,0.32623585685932371,High,1.4693153243317978,3.5663452617069202
18097352800,2027,0.12109429943746781,High,0.6382687301261036,4.204613991833024
18097352800,2028,0.28552876664578292,High,1.2709033723943133,5.475517364227337
18097353300,2024,3.5241012991343537E-2,High,0.20747930775043866,0.20747930775043866
18097353300,2025,-9.8834087801275713E-2,High,-0.29026947563080424,-0.08279016788036558
18097353300,2026,-4.7385416639735722E-2,High,-0.03397385769240867,-0.11676402557277425
18097353300,2027,-4.4340011666044191E-2,High,-0.03662311663155937,-0.15338714220433364
18097353300,2028,-2.644481373168061E-2,High,0.04375683238091225,-0.10963030982342137
18097353500,2024,0.3371353116895891,High,1.591021078550632,1.591021078550632
18097353500,2025,0.37818185354251999,High,1.70185512390876,3.292876202459392
18097353500,2026,0.15836067769828735,High,0.7938587626652235,4.086734965124616
18097353500,2027,1.7138636833022497E-2,High,0.21417998669649937,4.300914951821115
18097353500,2028,0.3597539791967384,High,1.5628678799447873,5.863782831765902
18097353600,2024,0.14628714661927197,High,0.7163890984373599,0.7163890984373599
18097353600,2025,0.2442410922297025,High,1.1424887330484321,1.8588778314857919
18097353600,2026,0.20952791951264149,High,0.9997334452633728,2.8586112767491647
18097353600,2027,0.2746899880466751,High,1.2648647321768671,4.123476008926032
18097353600,2028,0.23827905807382729,High,1.0850468767238697,5.208522885649901
18097354201,2024,-0.1498474673956729,High,-0.6407567967853697,-0.6407567967853697
18097354201,2025,-0.76276986511701639,High,-3.063012857705434,-3.7037696544908036
18097354201,2026,-0.26556543132034,High,-0.9118351548598481,-4.615604809350652
18097354201,2027,-0.71225847425322064,High,-2.761406879396169,-7.377011688746821
18097354201,2028,-0.35657526497565339,High,-1.2548096696509026,-8.631821358397723
18097354202,2024,-0.13265382331409895,Low,-0.5619605926778314,-0.5619605926778314
18097354202,2025,-0.55950887369743629,Low,-2.214149777798613,-2.7761103704764443
18097354202,2026,-0.41671652230949707,Low,-1.5200012740081155,-4.29611164448456
18097354202,2027,-0.53490998321675964,Low,-2.0379109501847767,-6.334022594669337
18097354202,2028,-0.50702064648704459,Low,-1.8465858359510294,-8.180608430620365
18097354400,2024,-8.6478768709726581E-2,High,-0.35034640489886815,-0.35034640489886815
18097354400,2025,-0.13068813545846331,High,-0.42329905899027104,-0.7736454638891392
18097354400,2026,-5.4672493143666914E-2,High,-0.06329387786778584,-0.8369393417569251
18097354400,2027,-9.8549581258848412E-2,High,-0.2577718994347479,-1.0947112411916728
18097354400,2028,-7.275802233273912E-2,High,-0.13841594527206807,-1.233127186463741
18097354500,2024,-0.11039947970616787,High,-0.45997186981662735,-0.45997186981662735
18097354500,2025,2.86124791618774E-2,High,0.2419757161314142,-0.21799615368521316
18097354500,2026,5.7923094502373901E-2,High,0.38974169814948195,0.1717455444642688
18097354500,2027,7.0859672572912688E-2,High,0.4333357880438006,0.6050813325080694
18097354500,2028,8.2433701014283364E-2,High,0.47202993323339565,1.077111265741465
18097354700,2024,0.40417858100805926,High,1.8982715432102004,1.8982715432102004
18097354700,2025,0.1738686953435889,High,0.848597961661507,2.7468695048717073
18097354700,2026,0.26064030434378527,High,1.20538740726752,3.9522569121392275
18097354700,2027,0.21027668391809479,High,1.0020896555369299,4.954346567676157
18097354700,2028,0.25695587821636012,High,1.158512056655553,6.11285862433171
18097354800,2024,-9.9159163398616522E-4,High,0.04143005746586128,0.04143005746586128
18097354800,2025,0.23967675256843413,High,1.1234270360865826,1.1648570935524438
18097354800,2026,0.22960576376226466,High,1.0805179406861192,2.245375034238563
18097354800,2027,0.30819588152280963,High,1.4015525460562088,3.646927580294772
18097354800,2028,0.29644660585604626,High,1.3138486390899324,4.960776219384704
