GEOID,Year,Score,Confidence,normalized_score,cumulative_score,normalized_percentile,cumulative_percentile
18097360601,2025,-6.6312098707951919E-2,High,-0.1544504203676726,-0.2667350198142327,47,44.4
18097360601,2026,-4.7681834157418578E-2,High,-0.03516651260609154,-0.30190153242032425,44.7,44
18097360601,2027,-4.2896757404712355E-2,High,-0.03073533841146781,-0.33263687083179205,49.6,45.1
18097360601,2028,-2.4042979289036502E-2,High,0.05320443631714815,-0.2794324345146439,52.6,45.5
18097360602,2024,0.11650259611892522,High,0.579890430130521,0.579890430130521,74.1,74.1
18097360602,2025,-0.11170676644368299,High,-0.3440286429099223,0.2358617872205987,34.6,55.3
18097360602,2026,-8.6973296866658487E-2,High,-0.19325823549846205,0.04260355172213664,38,51.1
18097360602,2027,-0.13587756613866248,High,-0.4100519946776084,-0.36744844295547174,30.5,44
18097360602,2028,-0.10952340262261796,High,-0.28303238734518943,-0.6504808303006612,34.2,41
18097360700,2024,8.4266270836272899E-3,High,0.0845925122009701,0.0845925122009701,53.8,53.8
18097360700,2025,5.7692724212965833E-3,High,0.146577407320008,0.2311699195209781,56,54.9
18097360700,2026,4.1572712715291019E-2,High,0.3239548872639686,0.5551248067849467,62.4,56.8
18097360700,2027,2.202411147708867E-2,High,0.2341103565383306,0.7892351633232773,58.6,59
18097360700,2028,3.2684112656080379E-2,High,0.2763401727511329,1.0655753360744102,62,61.3
18097360800,2024,0.10951367449739637,High,0.547861123721198,0.547861123721198,71.8,71.8
18097360800,2025,-0.11600146451852186,High,-0.3619642566723889,0.18589686704880912,33.8,53.8
18097360800,2026,-8.2473326365626598E-2,High,-0.17515231527000288,0.01074455177880626,38.7,50.8
18097360800,2027,-0.10970970648696499,High,-0.3032998039849575,-0.2925552522061512,34.6,45.9
18097360800,2028,-8.8001565630710571E-2,High,-0.1983763476658133,-0.49093159987196455,38.3,42.9
18097360900,2024,0.2032407966311231,High,0.9774001679762788,0.9774001679762788,85,85
18097360900,2025,0.21227019032513578,High,1.0089711403781887,1.9863713083544672,83.8,85.7
18097360900,2026,0.36388238966191622,High,1.6207885661331622,3.6071598744876296,95.5,92.1
18097360900,2027,-7.386611930590431E-2,High,-0.15707533225545425,3.4500845422321755,44.7,82.7
18097360900,2028,5.9939085485080604E-2,High,0.3835474739745251,3.833632016206701,66.2,80.5
18097361000,2024,-9.7642351066263774E-2,High,-0.40150763109173304,-0.40150763109173304,32.7,32.7
18097361000,2025,-1.1660604461814765E-2,High,0.07378636723867274,-0.32772126385306033,54.1,43.6
18097361000,2026,-6.8341344992443029E-2,High,-0.118291380880709,-0.4460126447337693,40.6,41
18097361000,2027,-4.0258772978723364E-2,High,-0.01997363989138452,-0.4659862846251538,50,42.5
18097361000,2028,-3.6599985093916466E-2,High,0.00381151590464842,-0.4621747687205054,50.4,43.2
18097361100,2024,0.18908292373456442,High,0.912516502989787,0.912516502989787,81.2,81.2
18097361100,2025,0.23066900021183601,High,1.0858086600516264,1.9983251630414136,86.1,86.8
18097361100,2026,0.25659079349346076,High,1.1890939403651386,3.187419103406552,90.6,88.7
18097361100,2027,0.26757407413782114,High,1.2358352506425914,4.423254354049144,91,90.2
18097361100,2028,0.32187337044592967,High,1.413864692220003,5.837119046269146,94.4,91.7
18097361200,2024,0.11548781728774664,High,0.5752398325302572,0.5752398325302572,73.7,73.7
18097361200,2025,0.11577409628531353,High,0.605982003045214,1.1812218355754711,71.1,73.7
18097361200,2026,-7.3417802461721035E-3,High,0.1271442843116401,1.3083661198871113,53.4,68.4
18097361200,2027,7.2172862346808253E-2,High,0.43869296616323633,1.7470590860503477,65.8,66.5
18097361200,2028,9.1852044189541932E-3,High,0.1839073330780049,1.9309664191283529,58.6,66.2
18097361300,2024,8.2406184867989979E-2,High,0.4236310724564547,0.4236310724564547,66.5,66.5
18097361300,2025,0.16555809751389089,High,0.8138910578905711,1.237522130347026,78.9,75.6
18097361300,2026,0.20349829480766718,High,0.9754728631349396,2.2129949934819653,85.7,80.1
18097361300,2027,0.23937716397138248,High,1.1208055167974718,3.333800510279437,87.6,81.6
18097361300,2028,0.25956416860200066,High,1.1687717540254914,4.502572264304929,89.8,83.8
18097361401,2024,-0.28800801410757171,Low,-1.2739283680165496,-1.2739283680165496,7.9,7.9
18097361401,2025,-0.44039133715174905,Low,-1.7166884683909436,-2.990616836407493,4.5,4.9
18097361401,2026,-0.51986544724814543,Low,-1.9350275961056105,-4.925644432513104,3.8,3.8
18097361401,2027,-0.50384218003893755,Low,-1.9111693636207616,-6.836813796133866,3.8,3.8
18097361401,2028,-0.51744142289438899,Low,-1.8875759085624784,-8.724389704696344,4.1,3.4
18097361402,2024,0.10314454621043359,High,0.5186722484539444,0.5186722484539444,71.1,71.1
18097361402,2025,0.25714481911688908,High,1.1963775646989825,1.7150498131529268,88.7,83.1
18097361402,2026,5.4329135572100777E-2,High,0.3752811736458298,2.0903309867987563,65,79.3
18097361402,2027,0.30594881723916784,High,1.3923856123406184,3.482716599139375,93.2,83.1
18097361402,2028,8.0455439981199084E-2,High,0.4642484532149419,3.946965052354317,69.2,81.6
18097361601,2024,-0.26623148333011593,High,-1.174129398365119,-1.174129398365119,9.8,9.8
18097361601,2025,3.6809941214556857E-3,High,0.13785629296882235,-1.036273105396297,55.6,26.7
18097361601,2026,0.13797582044245368,High,0.7118389807004271,-0.3244341246958699,78.2,43.6
18097361601,2027,0.13410980544923434,High,0.6913656894580187,0.3669315647621488,76.7,52.3
18097361601,2028,-7.8440486890041933E-2,High,-0.16076789158689989,0.2061636731752489,39.8,50.8
18097361602,2024,-0.54224671746900754,Low,-2.439070828047611,-2.439070828047611,1.9,1.9
18097361602,2025,0.19540453761926407,Low,0.9385364258736624,-1.5005344021739488,82,18.4
18097361602,2026,-0.97249478108663001,Low,-3.756210781564481,-5.25674518373843,0,2.6
18097361602,2027,7.8620479347362687E-2,Low,0.464996120059574,-4.791749063678856,66.9,9
18097361602,2028,-1.0020616007947631,Low,-3.7938269885788785,-8.585576052257734,0,4.5
18097370201,2024,1.1138675606946955E-2,High,0.0970214730413344,0.0970214730413344,54.1,54.1
18097370201,2025,2.8778512762750411E-2,High,0.2426691093536983,0.3396905823950327,60.5,57.9
18097370201,2026,-3.4385152371700797E-2,High,0.01833354026318965,0.35802412265822237,47.7,54.1
18097370201,2027,-3.2839657004082014E-2,High,0.01029275918892502,0.3683168818471474,51.9,52.6
18097370201,2028,-2.302554212965869E-2,High,0.05720652036638368,0.4255234022135311,53,52.3
18097370203,2024,0.33562009775513046,Low,1.5840770528467305,1.5840770528467305,94.4,94.4
18097370203,2025,3.9799665000864001E-2,Low,0.28869589082134905,1.8727729436680791,62,84.6
18097370203,2026,0.30328138308483982,Low,1.3769565253237246,3.249729468991804,92.1,89.5
18097370203,2027,8.9609909955991926E-2,Low,0.5098276732531094,3.759557142244913,68.4,85
18097370203,2028,0.304980390354329,Low,1.3474162383322057,5.106973380577119,93.6,87.6
18097370204,2024,-0.11863815618356019,High,-0.49772863796935934,-0.49772863796935934,28.6,28.6
18097370204,2025,2.0270484837429586E-2,High,0.2071376936197624,-0.290590944349597,59,44
18097370204,2026,-0.20538981931934822,High,-0.6697147164394575,-0.9603056607890544,20.7,32.3
18097370204,2027,2.4969179312132259E-3,High,0.15444886657132928,-0.8058567942177252,56.4,39.8
18097370204,2028,-0.17594737331442506,High,-0.5443107485121177,-1.3501675427298427,22.6,34.6
18097370303,2024,-4.6383666197879932E-3,Low,0.02471736847729167,0.02471736847729167,50.4,50.4
18097370303,2025,-0.2592584905827135,Low,-0.9602374399027012,-0.9355200714254096,14.3,28.2
18097370303,2026,0.16353131311436717,Low,0.8146631462389644,-0.1208569251864452,80.8,47.4
18097370303,2027,-0.30538570633111689,Low,-1.1015630906035478,-1.222420015789993,11.3,33.1
18097370303,2028,0.24520268365424652,Low,1.1122809238027276,-0.11013909198726546,88.7,47.4
18097370304,2024,2.7922438892974875E-2,High,0.17393924749938278,0.17393924749938278,57.5,57.5
18097370304,2025,-0.38604320470701825,High,-1.489718587096869,-1.3157793395974862,5.6,21.8
18097370304,2026,4.3029343524840176E-2,High,0.32981573484818383,-0.9859636047493024,62.8,32
18097370304,2027,-0.45273040557649458,High,-1.702658084262057,-2.688621689011359,6,19.9
18097370304,2028,-1.9643637254175752E-3,High,0.14005056176277003,-2.548571127248589,56.8,25.6
18097370306,2024,-0.1911807995582295,High,-0.8301820089203497,-0.8301820089203497,18,18
18097370306,2025,-1.4400649667652796E-2,High,0.06234332941686896,-0.7678386795034807,53.8,31.6
18097370306,2026,-0.31651128093653358,High,-1.1168190517343624,-1.884657731237843,11.3,20.7
18097370306,2027,-0.10183251773329369,High,-0.2711646898737285,-2.1558224211115715,37.6,24.8
18097370306,2028,-0.31025094307849044,High,-1.072593177902497,-3.2284155990140686,12.4,19.9
18097380101,2024,-0.39163747536101801,High,-1.7488485269857403,-1.7488485269857403,4.5,4.5
18097380101,2025,-0.71008444746071808,High,-2.8429868429469796,-4.59183536993272,0.8,0.4
18097380101,2026,-0.27826376424609617,High,-0.9629277126744904,-5.55476308260721,14.3,1.9
18097380101,2027,-0.73561749870441373,High,-2.856700383175195,-8.411463465782406,0.4,1.1
18097380101,2028,-0.36083762032728972,High,-1.271575623408075,-9.68303908919048,10.2,1.5
18097380102,2024,-0.48938234616563892,Low,-2.1968003837209773,-2.1968003837209773,2.6,2.6
18097380102,2025,-0.5554675849198274,Low,-2.197272457587808,-4.394072841308786,3,0.8
18097380102,2026,-0.73833929010820243,Low,-2.814071129818118,-7.208143971126903,1.1,0.8
18097380102,2027,-0.61559695399686098,Low,-2.3670747031924084,-9.575218674319313,1.5,0.4
18097380102,2028,-0.76520019654573079,Low,-2.862133822974165,-12.437352497293476,0.8,0.4
18097380103,2024,-0.22270121252391184,High,-0.974635906058974,-0.974635906058974,12.4,12.4
18097380103,2025,-0.47372997848358561,High,-1.8559180449230863,-2.8305539509820603,3.4,6
18097380103,2026,-0.45183486424577113,High,-1.661302177538066,-4.491856128520126,7.1,5.6
18097380103,2027,-0.45311775179932162,High,-1.704238269206248,-6.196094397726374,5.3,6
18097380103,2028,-0.57171294550244678,High,-2.101052675118023,-8.297147072844396,2.6,5.3
18097380200,2024,6.3148188148025822E-2,High,0.3353742123604135,0.3353742123604135,64.3,64.3
18097380200,2025,7.655003167648948E-2,High,0.4421735907287565,0.77754780308917,66.9,66.5
18097380200,2026,0.12361869468120174,High,0.6540721634104972,1.4316199664996672,74.8,70.7
18097380200,2027,0.11258220052521938,High,0.6035434901420185,2.0351634566416856,72.2,71.4
18097380200,2028,0.11538729680363456,High,0.6016527397703294,2.636816196412015,73.3,71.8
18097380301,2024,-0.10183738509593177,Low,-0.42073291899879367,-0.42073291899879367,31.2,31.2
18097380301,2025,-8.068028760093221E-2,Low,-0.21445517086700192,-0.6351880898657956,45.5,33.8
18097380301,2026,3.2531160646691329E-2,Low,0.2875756220092327,-0.34761246785656286,60.5,42.9
18097380301,2027,-5.8465969570955303E-2,Low,-0.09425018174323004,-0.44186264959979293,47.4,43.2
18097380301,2028,-7.5729754416563808E-3,Low,0.11798911523408102,-0.32387353436571187,55.6,45.1
18097380302,2024,0.24547865806757821,Low,1.1709707185252212,1.1709707185252212,88.3,88.3
18097380302,2025,0.24025964928526244,Low,1.1258613423391437,2.296832060864365,86.8,91.4
18097380302,2026,0.52126221715381593,Low,2.254016406512022,4.550848467376387,99.6,96.6
18097380302,2027,0.25063976987358522,Low,1.1667514928524958,5.717599960228883,89.1,95.9
18097380302,2028,0.58743284368781423,Low,2.458441570692438,8.17604153092132,100,97.7
18097380402,2024,-2.2689039211504752E-2,High,-0.0580064843061642,-0.0580064843061642,45.9,45.9
18097380402,2025,-9.4721020474338322E-2,High,-0.273092392243461,-0.3310988765496252,41,42.9
18097380402,2026,-2.9660094283791072E-2,High,0.03734511484904779,-0.29375376170057743,49.2,44.4
18097380402,2027,-0.10838433479958758,High,-0.29789292955988866,-0.5916466912604661,35.7,41.4
18097380402,2028,-3.7403136813959244E-2,High,6.523225743547968e-4,-0.5909943686861112,49.2,41.7
18097380403,2024,-4.44102411616486E-2,High,-0.15755188923628147,-0.15755188923628147,42.5,42.5
18097380403,2025,1.1946025550287693E-2,High,0.1723729013214921,0.01482101208521063,57.1,51.1
18097380403,2026,2.6158717119778466E-2,High,0.2619356863402794,0.27675669842549006,59,53
18097380403,2027,2.1036468403395795E-2,High,0.23008125124876985,0.5068379496742599,58.3,54.9
18097380403,2028,2.0055405987445856E-2,High,0.2266652173446253,0.7335031670188852,60.2,56
18097380404,2024,-0.3994217391505438,High,-1.7845227816973248,-1.7845227816973248,4.1,4.1
18097380404,2025,-0.10460547113047514,High,-0.3143720552449818,-2.0988948369423066,36.5,11.3
18097380404,2026,-0.39176225962159722,High,-1.4195961959118206,-3.5184910328541275,9.4,10.5
18097380404,2027,-0.22268059904921875,High,-0.7641663183291055,-4.282657351183233,18.8,12
18097380404,2028,-0.33588629560314648,High,-1.173429710645409,-5.456087061828642,11.3,12
18097380501,2024,-0.13297247617842103,High,-0.5634209367455257,-0.5634209367455257,25.6,25.6
18097380501,2025,-9.3970311540382018E-2,High,-0.26995726487179383,-0.8333782016173196,41.4,29.7
18097380501,2026,-0.19982290278637693,High,-0.647315870348943,-1.4806940719662625,22.2,26.7
18097380501,2027,-0.13146779628842123,High,-0.3920622699454552,-1.872756341911718,31.6,27.4
18097380501,2028,-0.14524928668640558,High,-0.4235599761389355,-2.2963163180506534,30.1,27.1
18097380502,2024,0.10192008256121224,High,0.5130606929763185,0.5130606929763185,69.2,69.2
18097380502,2025,-0.14142031895220344,High,-0.4681190427510303,0.04494165022528823,30.1,51.9
18097380502,2026,-5.1160316533374307E-2,High,-0.04916240977935373,-0.00422075955406549,44,50.4
18097380502,2027,-9.9519841433869743E-2,High,-0.26173009091865257,-0.26595085047271805,38.3,46.2
18097380502,2028,-6.1064235506141158E-2,High,-0.09241849245394285,-0.3583693429266609,42.5,44.7
18097380600,2024,-4.6961014938349407E-2,High,-0.1692417491744938,-0.1692417491744938,41.7,41.7
18097380600,2025,-9.8475498806959244E-2,High,-0.28877192828534315,-0.45801367745983695,39.5,39.8
18097380600,2026,-0.10140272172543832,High,-0.25131595284921,-0.7093296303090469,35,36.1
18097380600,2027,-9.143965576002841E-2,High,-0.2287668477124019,-0.9380964780214488,41,37.6
18097380600,2028,-8.1529181420784802E-2,High,-0.17291725629263388,-1.111013734314083,39.5,37.2
18097380700,2024,3.5490853942886168E-2,Low,0.20862429589366024,0.20862429589366024,59.8,59.8
18097380700,2025,-0.22106372952059036,Low,-0.8007276279852154,-0.5921033320915551,19.9,36.1
18097380700,2026,3.6036087915589571E-2,Low,0.3016779219071255,-0.2904254101844296,60.9,44.7
18097380700,2027,-0.10879584642041244,Low,-0.2995716976212913,-0.5899971078057209,35,41.7
18097380700,2028,-1.9243240134389782E-2,Low,0.0720841866135199,-0.517912921192201,53.8,42.5
18097380800,2024,5.5266481371568071E-3,Low,0.07130229100705006,0.07130229100705006,53,53
18097380800,2025,0.1311212914431609,Low,0.6700753013147728,0.7413775923218229,73.3,65
18097380800,2026,0.19238078285385998,Low,0.9307408399964732,1.672118432318296,84.2,74.1
18097380800,2027,0.21006073326726329,Low,1.0012086814960792,2.6733271138143753,84.6,77.8
18097380800,2028,0.27928518639198902,Low,1.2463442802543026,3.919671394068678,91.4,80.8
18097380901,2024,-0.25269276537866536,Low,-1.112083238865973,-1.112083238865973,10.9,10.9
18097380901,2025,-0.21638937161533614,Low,-0.7812064703822289,-1.8932897092482015,20.3,13.2
18097380901,2026,-0.45895878445962995,Low,-1.6899657279049978,-3.5832554371531997,6,10.2
18097380901,2027,-0.35360568588973695,Low,-1.29827724764786,-4.881532684801059,8.6,8.3
18097380901,2028,-0.44828201330775808,Low,-1.615537711991733,-6.497070396792792,7.1,9
18097380902,2024,-0.61620105811272263,High,-2.7779938214720015,-2.7779938214720015,0.8,0.8
18097380902,2025,-0.29305207873950639,High,-1.1013669754989472,-3.879360796970949,10.2,1.9
18097380902,2026,-0.59554868188194177,High,-2.239543949845495,-6.118904746816444,1.9,1.1
18097380902,2027,-0.37071391769937012,High,-1.3680705455661923,-7.4869752923826365,7.9,1.9
18097380902,2028,-0.50601362244507309,High,-1.8426247118477623,-9.329600004230398,4.9,2.3
18097381002,2024,-0.16120204512044031,High,-0.6927933295710232,-0.6927933295710232,21.1,21.1
18097381002,2025,-9.7673563651684669E-2,High,-0.2854228688271674,-0.9782161983981906,39.8,27.4
18097381002,2026,1.649490717509134E-2,High,0.22305272656946035,-0.7551634718287303,58.3,35.7
18097381002,2027,-9.1328655836834055E-2,High,-0.22831402179826785,-0.983477493626998,41.4,36.1
18097381002,2028,-3.2166735610889535E-2,High,0.02124968088493434,-0.9622278127420636,50.8,38.7
18097381003,2024,-6.7798473082214206E-2,High,-0.2647370727485032,-0.2647370727485032,38,38
18097381003,2025,-0.10986265574995364,High,-0.3363272267540952,-0.6010642995025984,35.3,35.3
18097381003,2026,-0.32289153552022049,High,-1.1424904156917497,-1.7435547151943482,10.9,22.6
18097381003,2027,-0.17058533435955126,High,-0.5516428752826372,-2.2951975904769855,26.7,22.2
18097381003,2028,-0.3337814765745642,High,-1.1651504153757457,-3.460348005852731,11.7,19.5
18097381004,2024,1.5396674580522112E-2,High,0.11653532098535924,0.11653532098535924,55.6,55.6
18097381004,2025,0.1154233959292754,High,0.6045174004066466,0.7210527213920058,70.7,64.7
18097381004,2026,-0.22591095484782323,High,-0.7522828227838804,-0.03123010139187454,17.3,49.2
18097381004,2027,0.13215325833639791,High,0.6833839250619718,0.6521538236700972,75.9,57.1
18097381004,2028,-0.19970826874214115,High,-0.6377741135075222,0.01437971016257499,18.8,49.2
18097381101,2024,-0.22240393076567982,High,-0.9732735029530378,-0.9732735029530378,12.8,12.8
18097381101,2025,-0.32450704866224389,High,-1.23272992153454,-2.206003424487578,8.3,10.2
18097381101,2026,-0.29110290427386853,High,-1.0145868169045198,-3.2205902413920975,12.8,12.4
18097381101,2027,-0.33489654118375389,High,-1.2219530006542794,-4.442543242046377,9.8,11.3
18097381101,2028,-0.2861279531469515,High,-0.9777055159618628,-5.42024875800824,13.9,12.4
18097381102,2024,-0.42035003402023879,Low,-1.8804343980103848,-1.8804343980103848,3.4,3.4
18097381102,2025,-0.45479983746381925,Low,-1.7768615683365936,-3.657295966346978,3.8,2.6
18097381102,2026,-0.48233682924744936,Low,-1.7840287920803164,-5.441324758427294,5.3,2.3
18097381102,2027,-0.49108247425785878,Low,-1.8591159453108892,-7.300440703738184,4.1,3
18097381102,2028,-0.48185434224101908,Low,-1.7475943022991445,-9.048035006037328,6.4,3
18097381203,2024,-5.0638428082098626E-2,High,-0.18609484880176505,-0.18609484880176505,40.2,40.2
18097381203,2025,-0.26483094546628816,High,-0.9835092501112258,-1.1696040989129908,13.5,23.7
18097381203,2026,-0.27366307325316119,High,-0.9444165370801684,-2.114020635993159,15.4,18.8
18097381203,2027,-0.2720391695587297,High,-0.96552537487717,-3.079546010870329,14.3,18
18097381203,2028,-0.2446309163707123,High,-0.8144771264323455,-3.894023137302675,16.2,16.9
18097381204,2024,0.26073311379602976,High,1.2408798780626475,1.2408798780626475,89.5,89.5
18097381204,2025,-0.2125046363614421,High,-0.7649829524843159,0.4758969255783316,20.7,60.5
18097381204,2026,2.8213626726342488E-2,High,0.27020374707636885,0.7461006726547005,59.4,60.5
18097381204,2027,-0.19337602896323539,High,-0.6446178686039818,0.10148280405071863,22.9,50
18097381204,2028,-5.5496590912528877E-2,High,-0.07051818990008854,0.03096461415063009,44.4,49.6
18097381205,2024,0.15239900950832388,Low,0.7443989603024855,0.7443989603024855,77.8,77.8
18097381205,2025,-2.6864281765232319E-2,Low,0.01029243142957466,0.7546913917320602,51.5,65.8
18097381205,2026,1.9483957652933308E-3,Low,0.16452390396322808,0.9192152956952884,55.3,62.8
18097381205,2027,-5.5240465197453889E-2,Low,-0.08109168645385063,0.8381236092414377,47.7,59.8
18097381205,2028,-5.4170587794527846E-2,Low,-0.06530236317420629,0.7728212460672313,44.7,57.1
18097381206,2024,-7.1107570331517878E-2,Low,-0.2799022291883332,-0.2799022291883332,36.8,36.8
18097381206,2025,-9.167706010872298E-2,Low,-0.26038013716183184,-0.540282366350165,42.1,37.2
18097381206,2026,6.3082023738855006E-2,Low,0.41049898115802025,-0.12978338519214477,66.9,47
18097381206,2027,-5.2369084683745265E-2,Low,-0.06937784496163288,-0.19916123015377765,48.5,47
18097381206,2028,0.14642791472924258,Low,0.7237508573134889,0.5245896271597112,77.4,53.4
18097381207,2024,0.11232255281971683,Low,0.5607338427648588,0.5607338427648588,72.6,72.6
18097381207,2025,-0.31283292705868704,Low,-1.183976194858348,-0.6232423520934892,8.6,34.6
18097381207,2026,-3.3362928609377923E-2,Low,0.02244652320207985,-0.6007958288914094,48.5,38
18097381207,2027,-0.28126062366182497,Low,-1.003144440401824,-1.6039402692932332,13.2,30.8
18097381207,2028,-0.15380868972222758,Low,-0.45722834577228905,-2.0611686150655224,28.2,30.5
18097390102,2024,0.3166836469237892,High,1.497293795167353,1.497293795167353,93.6,93.6
18097390102,2025,0.26538219960808351,High,1.2307786965899787,2.728072491757332,89.5,94
18097390102,2026,0.23079579354948052,High,1.0853061019400383,3.8133785936973705,89.5,93.2
18097390102,2027,0.21248103519390368,High,1.0110823408723342,4.8244609345697045,85.3,92.5
18097390102,2028,0.2173413932630032,High,1.00268867543812,5.827149610007824,84.2,91.4
18097390103,2024,-0.21549703598365039,High,-0.9416201147351596,-0.9416201147351596,13.5,13.5
18097390103,2025,0.44018860923358849,High,1.9608091181963223,1.0191890034611628,98.5,70.7
18097390103,2026,0.10229182943207127,High,0.5682621518036861,1.587451155264849,72.2,72.6
18097390103,2027,0.40749276350793667,High,1.8066357214459203,3.3940868767107695,97,82
18097390103,2028,0.22664155119980581,High,1.0392708008216769,4.433357677532446,85.7,82.7
18097390104,2024,-0.20524006059892241,High,-0.8946137487718696,-0.8946137487718696,15.4,15.4
18097390104,2025,-0.2586729687748186,High,-0.9577921706863554,-1.852405919458225,14.7,13.5
18097390104,2026,-0.13020469320652181,High,-0.36720253431441535,-2.2196084537726404,31.2,18
18097390104,2027,-0.2577125040874102,High,-0.907079520124777,-3.126687973897418,15,17.7
18097390104,2028,-0.16582074518741596,High,-0.5044777067108662,-3.631165680608284,24.8,18.4
18097390200,2024,-0.28830116826147834,High,-1.275271854856024,-1.275271854856024,7.5,7.5
18097390200,2025,-0.27905205265234856,High,-1.0428997547099423,-2.318171609565966,12.8,8.6
18097390200,2026,-0.28892371816400358,High,-1.0058187216783103,-3.3239903312442767,13.2,12
18097390200,2027,-0.30413993006223838,High,-1.0964809269269675,-4.420471258171244,11.7,11.7
18097390200,2028,-0.28176150390009858,High,-0.9605301093811626,-5.381001367552407,14.7,12.8
18097390300,2024,-0.26065877558707451,High,-1.1485904134548213,-1.1485904134548213,10.5,10.5
18097390300,2025,-0.18439339196145652,High,-0.6475841474567101,-1.7961745609115314,22.9,14.7
18097390300,2026,-0.21464068040694201,High,-0.7069361499706598,-2.5031107108821913,19.5,15.4
18097390300,2027,-0.2682351038625736,High,-0.9500066296680224,-3.4531173405502136,14.7,14.7
18097390300,2028,-0.27630968209538365,High,-0.9390853951962916,-4.392202735746506,15.4,14.3
18097390405,2024,-0.23255867503937899,High,-1.0198113572120873,-1.0198113572120873,11.7,11.7
18097390405,2025,-0.26828952431304398,High,-0.99795304412922,-2.0177644013413074,13.2,11.7
18097390405,2026,-0.36375740368947113,High,-1.3069168600361092,-3.3246812613774166,10.2,11.7
18097390405,2027,-0.31199979383652354,High,-1.128545363515167,-4.453226624892584,10.2,10.9
18097390405,2028,-0.34718867729302449,High,-1.2178875732883396,-5.671114198180923,10.9,10.9
18097390406,2024,-0.32592558516952458,High,-1.4476995973431843,-1.4476995973431843,6.8,6.8
18097390406,2025,-0.39586504051139892,High,-1.5307367565597705,-2.978436353902955,4.9,5.3
18097390406,2026,-0.40849996648257686,High,-1.4869414341001015,-4.465377788003057,8.6,6.4
18097390406,2027,-0.45299385901513323,High,-1.70373284666504,-6.169110634668097,5.6,6.4
18097390406,2028,-0.45068044577965716,High,-1.6249719342928186,-7.794082568960915,6.8,6.8
18097390408,2024,-0.47537615345698625,Low,-2.132611849038952,-2.132611849038952,3,3
18097390408,2025,-5.3550031627103686E-2,Low,-0.10115319155575646,-2.2337650405947085,48.5,9.8
18097390408,2026,-0.49842097726801032,Low,-1.8487443943128703,-4.082509434907578,4.1,7.9
18097390408,2027,-0.21615398699690963,Low,-0.7375409028897553,-4.820050337797334,19.2,8.6
18097390408,2028,-0.3772213935417566,Low,-1.3360211145556635,-6.156071452352998,9.4,9.8
18097390409,2024,-0.82854805567226242,Low,-3.751152116591992,-3.751152116591992,0,0
18097390409,2025,-9.5572295136994417E-2,Low,-0.2766475044513771,-4.0277996210433695,40.6,1.5
18097390409,2026,-0.52217242700096445,Low,-1.9443098772591496,-5.972109498302519,3.4,1.5
18097390409,2027,-0.2511009212480424,Low,-0.8801074650372427,-6.852216963339762,16.2,3.4
18097390409,2028,-0.37393353600175028,Low,-1.3230883431351026,-8.175305306474865,9.8,6
18097390410,2024,-0.53230941009533739,High,-2.393529458435674,-2.393529458435674,2.3,2.3
18097390410,2025,0.13381353810488236,High,0.6813187217919475,-1.7122107366437262,73.7,16.5
18097390410,2026,-0.62467007544782971,High,-2.3567157465771897,-4.068926483220916,1.5,8.3
18097390410,2027,3.689863816007756E-2,High,0.29479121962994953,-3.774135263590966,60.9,13.5
18097390410,2028,-0.5267995062853803,High,-1.924385883434445,-5.698521147025412,3.4,10.5
18097390411,2024,-0.74887158235707885,Low,-3.386005343509709,-3.386005343509709,0.4,0.4
18097390411,2025,-0.2240932429958758,Low,-0.8133795496416512,-4.19938489315136,19.2,1.1
18097390411,2026,-0.86865348305069223,Low,-3.3383986518566964,-7.537783545008057,0.4,0.4
18097390411,2027,-0.41122147299667339,Low,-1.5333217478100225,-9.071105292818078,7.1,0.8
18097390411,2028,-0.76213055982565991,Low,-2.8500594220727313,-11.92116471489081,1.1,0.8
18097390500,2024,-0.57264907379783003,High,-2.57840081901813,-2.57840081901813,1.1,1.1
18097390500,2025,0.14757648825725861,High,0.7387958607813657,-1.839604958236764,76.7,13.9
18097390500,2026,5.6008050684169391E-2,High,0.38203639639284515,-1.4575685618439191,65.4,27.8
18097390500,2027,0.11638037506630242,High,0.6190382022923631,-0.8385303595515561,72.6,39.5
18097390500,2028,6.487655077474444E-2,High,0.4029689693438328,-0.4355613902077233,67.3,43.6
18097390601,2024,0.49412333939646202,High,2.3104765130671203,2.3104765130671203,100,100
18097390601,2025,0.29861251149607448,High,1.3695558652857474,3.680032378352868,92.1,98.5
18097390601,2026,0.41523761141721033,High,1.8274195980928083,5.507451976445676,97,98.9
18097390601,2027,0.18858334429545406,High,0.9135913389386,6.421043315384276,83.1,97.7
18097390601,2028,0.29462970027327368,High,1.306701849939605,7.727745165323881,92.9,97
18097390602,2024,0.1313490105219588,Low,0.6479295900675481,0.6479295900675481,75.6,75.6
18097390602,2025,-3.7601841791462809E-2,Low,-0.03455000592593042,0.6133795841416178,50.8,62.4
18097390602,2026,-3.2777453961541157E-2,Low,0.02480221803765419,0.6381818021792719,48.9,58.6
18097390602,2027,-3.7311066287877538E-2,Low,-0.00794842457169122,0.6302333776075807,50.8,56.8
18097390602,2028,-2.9939039175069376E-2,Low,0.03001231383003604,0.6602456914376167,51.1,54.5
18097390700,2024,-2.0049690970861261E-2,High,-0.04591069927688735,-0.04591069927688735,46.6,46.6
18097390700,2025,-7.8005869892148472E-2,High,-0.20328620806021705,-0.2491969073371044,45.9,44.7
