GEOID,value,zscore_raw,zscore
18097390405,248221.30316666665,0.43493174150764713,0.43493174150764713
18097390406,277798.65036666667,0.8871817114720533,0.8871817114720533
18097390408,248439.852533061,0.438273452436597,0.438273452436597
18097390409,248221.30316666668,0.4349317415076476,0.4349317415076476
18097390410,248221.30316666665,0.43493174150764713,0.43493174150764713
18097390411,248221.30316666665,0.43493174150764713,0.43493174150764713
18097390500,177166.91609166667,-0.6515194605970503,-0.6515194605970503
18097390601,151229.43695,-1.0481143304294318,-1.0481143304294318
18097390602,151943.3649238308,-1.0371980740613918,-1.0371980740613918
18097390700,117439.78316666666,-1.56477222423203,-1.56477222423203
18097390801,144160.82990833334,-1.1561962791135902,-1.1561962791135902
18097390802,162311.01247338546,-0.8786724205880595,-0.8786724205880595
18097390900,346784.0954,1.9419979271841292,1.9419979271841292
18097391001,282600.5736457476,0.9606051204090028,0.9606051204090028
18097391002,344759.7829670488,1.911045346115576,1.911045346115576
