GEOID,NAME,value,zscore
18097340108,Census Tract 3401.08; Marion County; Indiana,41.50298889837745,-0.2629694283555006
18097340109,"Census Tract 3401.09, Marion County, Indiana",24.87483530961791,-1.2221891902504574
18097340110,"Census Tract 3401.10, Marion County, Indiana",58.40180146894889,0.7118636993110978
18097340111,Census Tract 3401.11; Marion County; Indiana,81.25,2.029896001436262
18097340112,Census Tract 3401.12; Marion County; Indiana,62.613430127041745,0.9548177601478176
18097340113,Census Tract 3401.13; Marion County; Indiana,65.35303776683087,1.1128560999969606
18097340114,Census Tract 3401.14; Marion County; Indiana,29.245283018867923,-0.9700734163214114
18097340115,Census Tract 3401.15; Marion County; Indiana,40.30905077262693,-0.33184352424272534
18097340201,Census Tract 3402.01; Marion County; Indiana,39.053254437869825,-0.4042860028850058
18097340202,Census Tract 3402.02; Marion County; Indiana,32.79132791327913,-0.7655145444581347
18097340300,"Census Tract 3403, Marion County, Indiana",65.83609498156062,1.140721973620352
18097340301,Census Tract 3403.01; Marion County; Indiana,71.97346600331674,1.4947653458279269
18097340302,Census Tract 3403.02; Marion County; Indiana,49.73776223776224,0.2120657148851312
18097340400,Census Tract 3404; Marion County; Indiana,67.40237691001698,1.2310752753537386
18097340500,Census Tract 3405; Marion County; Indiana,50.8578431372549,0.2766792468674631
18097340600,Census Tract 3406; Marion County; Indiana,50.43914680050188,0.2525261261795464
18097340700,Census Tract 3407; Marion County; Indiana,52.61845386533666,0.37824269432815477
18097340800,Census Tract 3408; Marion County; Indiana,29.936305732484076,-0.9302107436993009
18097340901,Census Tract 3409.01; Marion County; Indiana,27.642276422764223,-1.0625452351089202
18097340902,"Census Tract 3409.02, Marion County, Indiana",25.83987847168051,-1.1665192406561864
18097340903,Census Tract 3409.03; Marion County; Indiana,46.54811715481171,0.02806629602809936
18097340904,Census Tract 3409.04; Marion County; Indiana,41.18012422360248,-0.2815943571432219
18097341000,Census Tract 3410; Marion County; Indiana,34.74576271186441,-0.6527700673199462
18097341100,Census Tract 3411; Marion County; Indiana,43.10722100656455,-0.17042691408141467
18097341200,Census Tract 3412; Marion County; Indiana,67.81326781326781,1.25477812800525
18097341600,Census Tract 3416; Marion County; Indiana,69.44444444444444,1.348874977148113
18097341700,"Census Tract 3417, Marion County, Indiana",55.72237792309859,0.557297168400314
18097341701,Census Tract 3417.01; Marion County; Indiana,44.53551912568306,-0.08803341353893644
18097341702,Census Tract 3417.02; Marion County; Indiana,38.857142857142854,-0.4155989909907286
18097341902,Census Tract 3419.02; Marion County; Indiana,50.24509803921568,0.2413321348801883
18097341903,Census Tract 3419.03; Marion County; Indiana,39.16040100250627,-0.3981050940023798
18097341904,Census Tract 3419.04; Marion County; Indiana,47.63636363636363,0.09084341228127739
18097342000,Census Tract 3420; Marion County; Indiana,27.54237288135593,-1.0683083194279697
18097342101,Census Tract 3421.01; Marion County; Indiana,36.49885583524028,-0.5516402840636121
18097342200,Census Tract 3422; Marion County; Indiana,50.54545454545455,0.2586586465015873
