GEOID,value,zscore_raw,zscore
18097356200,1427.397132961805,0.6124052965882286,0.6124052965882286
18097356400,1113.956088609034,-0.4448050316482888,-0.4448050316482888
18097357000,887.805141068463,-1.2075931916165055,-1.2075931916165055
18097357100,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357200,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357300,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357400,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357500,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357601,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357602,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097357800,409.40073942449715,-2.821211074801498,-2.821211074801498
18097357900,208.5655867579084,-3.498611184000688,-3.498611184000688
18097358100,1429.55617225,0.6196875548491445,0.6196875548491445
18097360101,958.0740514,-0.970582056365131,-0.970582056365131
18097360102,958.0740514,-0.970582056365131,-0.970582056365131
18097360201,1080.2781991910467,-0.5583977252900033,-0.5583977252900033
18097360202,1085.81941675,-0.5397076636663645,-0.5397076636663645
18097360301,871.2237825416667,-1.2635207218699847,-1.2635207218699847
18097360302,875.8663149686771,-1.2478618497489347,-1.2478618497489347
18097360401,1563.750430877623,1.0723135231683805,1.0723135231683805
18097360402,1472.8939566666666,0.765862263342718,0.765862263342718
18097360405,1565.6176145,1.0786113767706969,1.0786113767706969
18097360406,1472.8939566666666,0.765862263342718,0.765862263342718
18097360407,1474.5183138340751,0.7713410836984739,0.7713410836984739
18097360501,1565.6176145,1.0786113767706969,1.0786113767706969
18097360502,1557.5192144514658,1.0512961532932463,1.0512961532932463
18097360601,871.2237825416667,-1.2635207218699847,-1.2635207218699847
18097360602,871.2237825416668,-1.2635207218699842,-1.2635207218699842
18097360700,871.2237825416667,-1.2635207218699847,-1.2635207218699847
18097360800,871.2237825416665,-1.263520721869985,-1.263520721869985
18097360900,913.0847183558708,-1.1223272997264138,-1.1223272997264138
18097361000,871.2237825416667,-1.2635207218699847,-1.2635207218699847
18097361100,871.450761472972,-1.2627551409902897,-1.2627551409902897
18097361200,876.0405220678222,-1.2472742638287544,-1.2472742638287544
18097361300,871.2237825416667,-1.2635207218699847,-1.2635207218699847
18097361401,1726.746151226337,1.6220844038992015,1.6220844038992015
18097361402,1318.350620246841,0.24460056399971694,0.24460056399971694
18097361601,1657.649954854739,1.389028734381662,1.389028734381662
18097361602,1728.508953583333,1.6280301882565258,1.6280301882565258
18097370201,1428.914285633231,0.6175225251791912,0.6175225251791912
18097370203,1233.5030918427865,-0.04158302608923863,-0.04158302608923863
18097370204,1429.55617225,0.6196875548491445,0.6196875548491445
18097370303,1222.9695915100506,-0.07711163839094387,-0.07711163839094387
18097370304,1429.55617225,0.6196875548491445,0.6196875548491445
18097370305,1429.55617225,0.6196875548491445,0.6196875548491445
18097370306,1429.5561722500004,0.6196875548491461,0.6196875548491461
18097380101,1596.341192,1.1822394243368548,1.1822394243368548
18097380102,1596.341192,1.1822394243368548,1.1822394243368548
18097380103,1590.0119190676437,1.1608913180984644,1.1608913180984644
18097380200,893.7797846274921,-1.1874412204820923,-1.1874412204820923
18097380301,1580.6497863416569,1.1293136303943145,1.1293136303943145
18097380302,1200.6900367877545,-0.15225870603028083,-0.15225870603028083
18097380402,1600.9895787499995,1.1979180425978577,1.1979180425978577
18097380403,1224.38387975,-0.07234136289155788,-0.07234136289155788
18097380404,1534.4600739245118,0.973519608183488,0.973519608183488
18097380501,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097380502,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097380600,1323.2489794128744,0.2611223182340292,0.2611223182340292
18097380700,1405.275253480091,0.5377900542980403,0.5377900542980403
18097380800,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097380901,1365.028494393946,0.4020411147429799,0.4020411147429799
18097380902,1600.98957875,1.1979180425978593,1.1979180425978593
18097381002,1357.8836195116114,0.3779420515996722,0.3779420515996722
18097381003,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097381004,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097381101,1438.488933998246,0.6498170102924241,0.6498170102924241
18097381102,1523.451831213059,0.9363897296944924,0.9363897296944924
18097381203,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097381204,1200.2781818333333,-0.15364785821501964,-0.15364785821501964
18097381205,1358.7190278461371,0.38075981377685986,0.38075981377685986
18097381206,1203.1329115996457,-0.14401909437682572,-0.14401909437682572
