GEOID,NAME,year,percent_white
18097330806,NA,2025,17.8202103301795
18097330806,NA,2026,17.869580774871977
18097330806,NA,2027,17.883130988525885
18097330806,NA,2028,17.88684998055057
18097330900,NA,2024,12.909221175346984
18097330900,NA,2025,12.54084467407384
18097330900,NA,2026,10.907127200075685
18097330900,NA,2027,12.818801354010521
18097330900,NA,2028,12.311917821611729
18097331000,NA,2024,4.144874496565519
18097331000,NA,2025,4.157348120878837
18097331000,NA,2026,4.155071633766731
18097331000,NA,2027,4.15548710191307
18097331000,NA,2028,4.155411277288496
18097340101,NA,2024,68.91127986756747
18097340101,NA,2025,68.81687022510589
18097340101,NA,2026,68.83682640150849
18097340101,NA,2027,68.83260809322738
18097340101,NA,2028,68.8334997532526
18097340102,NA,2024,38.11290870345353
18097340102,NA,2025,38.110509100819996
18097340102,NA,2026,38.11047115206516
18097340102,NA,2027,38.1104705519208
18097340102,NA,2028,38.11047054242975
18097340109,NA,2024,31.83696301232494
18097340109,NA,2025,31.842062730081626
18097340109,NA,2026,31.844285107938497
18097340109,NA,2027,31.845253585719885
18097340109,NA,2028,31.8456756333074
18097340110,NA,2024,20.47964420409799
18097340110,NA,2025,20.47964374265924
18097340110,NA,2026,20.4796437001763
18097340110,NA,2027,20.479643696265054
18097340110,NA,2028,20.47964369590496
18097340111,NA,2024,42.40733600163005
18097340111,NA,2025,42.394526406853174
18097340111,NA,2026,42.39355902586651
18097340111,NA,2027,42.39348596922501
18097340111,NA,2028,42.393480451985226
18097340112,NA,2024,48.097773858704784
18097340112,NA,2025,47.63160647811001
18097340112,NA,2026,47.303709424563394
18097340112,NA,2027,47.07307021169661
18097340112,NA,2028,46.910841103699305
18097340113,NA,2024,53.35603887763975
18097340113,NA,2025,50.96702846907729
18097340113,NA,2026,47.484452068890974
18097340113,NA,2027,44.60420173282376
18097340113,NA,2028,41.39219575485104
18097340114,NA,2024,55.945039877471984
18097340114,NA,2025,55.1674915230078
18097340114,NA,2026,54.64822480265486
18097340114,NA,2027,54.30144517754472
18097340114,NA,2028,54.06985685563225
18097340115,NA,2024,40.91632946089708
18097340115,NA,2025,43.161672604256864
18097340115,NA,2026,47.3650957073719
18097340115,NA,2027,49.96541777044559
18097340115,NA,2028,53.87821582908734
18097340201,NA,2024,16.09008104017112
18097340201,NA,2025,13.712750349444143
18097340201,NA,2026,11.474155827490737
18097340201,NA,2027,9.274893588617346
18097340201,NA,2028,7.086782216212022
18097340202,NA,2024,42.77820731687306
18097340202,NA,2025,42.81316832072211
18097340202,NA,2026,42.808682935402864
18097340202,NA,2027,42.809258396037485
18097340202,NA,2028,42.80918456627294
18097340300,NA,2024,9.186429446694326
18097340300,NA,2025,9.111366367923107
18097340300,NA,2026,12.506633565181636
18097340300,NA,2027,16.48576855937999
18097340300,NA,2028,17.740294970454656
18097340301,NA,2024,24.62778330507486
18097340301,NA,2025,24.812700424020193
18097340301,NA,2026,24.855132036952035
18097340301,NA,2027,24.864868516658547
18097340301,NA,2028,24.86710267724131
18097340302,NA,2024,23.766292884044297
18097340302,NA,2025,23.825884412331998
18097340302,NA,2026,23.83910857216532
18097340302,NA,2027,23.84204319069789
18097340302,NA,2028,23.842694421932254
18097340400,NA,2024,20.57170550133247
18097340400,NA,2025,20.245889544574236
18097340400,NA,2026,20.081667522453497
18097340400,NA,2027,19.99889418987103
18097340400,NA,2028,19.957173691619154
18097340500,NA,2024,35.470335682563864
18097340500,NA,2025,35.61239484733854
18097340500,NA,2026,35.64460677439492
18097340500,NA,2027,35.65191083144982
18097340500,NA,2028,35.6535670269754
18097340600,NA,2024,31.36711004305203
18097340600,NA,2025,31.40677933401673
18097340600,NA,2026,31.40345600216088
18097340600,NA,2027,31.403734417387255
18097340600,NA,2028,31.403711092891946
18097340800,NA,2024,75.76151814734047
18097340800,NA,2025,75.6935973658476
18097340800,NA,2026,75.68631329494174
18097340800,NA,2027,75.68553212476385
18097340800,NA,2028,75.68544834924124
18097340901,NA,2024,42.34726451664558
18097340901,NA,2025,39.57964490637887
18097340901,NA,2026,37.29870579999678
18097340901,NA,2027,34.77654622178523
18097340901,NA,2028,32.373946222322346
18097340902,NA,2024,51.03384594561788
18097340902,NA,2025,55.566710589740055
18097340902,NA,2026,53.51097389960253
18097340902,NA,2027,57.94554996983209
18097340902,NA,2028,55.9866355873392
18097340903,NA,2024,8.519557157981524
18097340903,NA,2025,9.064733006957454
18097340903,NA,2026,0
18097340903,NA,2027,0
18097340903,NA,2028,0
18097340904,NA,2024,51.507756201210704
18097340904,NA,2025,50.84075154186287
18097340904,NA,2026,51.08171621379258
18097340904,NA,2027,50.994664388435076
18097340904,NA,2028,51.02611306610798
18097341000,NA,2024,93.50898612455373
18097341000,NA,2025,93.49153187998563
18097341000,NA,2026,93.48339012455627
18097341000,NA,2027,93.47959229869146
18097341000,NA,2028,93.4778207542838
18097341100,NA,2024,39.8874938256601
18097341100,NA,2025,39.88740298454687
18097341100,NA,2026,39.887405426092045
