GEOID,NAME,year,percent_white
18097354201,NA,2027,66.34049769632811
18097354201,NA,2028,67.27211976347645
18097354202,NA,2024,70.95626918067411
18097354202,NA,2025,72.37407409103274
18097354202,NA,2026,72.45266056416733
18097354202,NA,2027,74.00340750172028
18097354202,NA,2028,75.61598122108744
18097354400,NA,2024,88.03130666663873
18097354400,NA,2025,90.49242577744279
18097354400,NA,2026,90.34590554398422
18097354400,NA,2027,92.5712734476025
18097354400,NA,2028,94.68501033619482
18097354500,NA,2024,65.44739911167282
18097354500,NA,2025,64.9669106259539
18097354500,NA,2026,64.88227581297987
18097354500,NA,2027,64.24709959808007
18097354500,NA,2028,63.5393581235788
18097354700,NA,2024,44.779428996317314
18097354700,NA,2025,44.7653494028887
18097354700,NA,2026,44.76251185451347
18097354700,NA,2027,44.74285499649855
18097354700,NA,2028,44.720455049243775
18097354800,NA,2024,34.070611174441126
18097354800,NA,2025,34.55852169092476
18097354800,NA,2026,33.933527644183876
18097354800,NA,2027,33.5657048540023
18097354800,NA,2028,32.718441495878636
18097354900,NA,2024,33.71322213682405
18097354900,NA,2025,33.178228489594304
18097354900,NA,2026,33.178379679452405
18097354900,NA,2027,32.64368635922156
18097354900,NA,2028,32.10914220400142
18097355000,NA,2024,45.4266757479536
18097355000,NA,2025,42.83794339934717
18097355000,NA,2026,44.02187855226029
18097355000,NA,2027,42.953635965900304
18097355000,NA,2028,42.828445552419076
18097355100,NA,2024,55.05644358551569
18097355100,NA,2025,55.69071391097703
18097355100,NA,2026,55.475945038598205
18097355100,NA,2027,55.56275362240063
18097355100,NA,2028,55.252120340054205
18097355300,NA,2024,59.683445039800965
18097355300,NA,2025,58.32324571463238
18097355300,NA,2026,58.30910095750405
18097355300,NA,2027,56.92176119652976
18097355300,NA,2028,55.52133240912567
18097355400,NA,2024,46.750392904651065
18097355400,NA,2025,44.44268401728748
18097355400,NA,2026,44.66538547106169
18097355400,NA,2027,42.94446290837008
18097355400,NA,2028,41.67738336722484
18097355500,NA,2024,83.6202000634378
18097355500,NA,2025,85.60734836401228
18097355500,NA,2026,85.45134984480116
18097355500,NA,2027,87.07398585250405
18097355500,NA,2028,88.47042938059575
18097355600,NA,2024,37.25835927783825
18097355600,NA,2025,35.74770562880555
18097355600,NA,2026,35.26514863069872
18097355600,NA,2027,33.09464490825102
18097355600,NA,2028,30.553739186724467
18097355700,NA,2024,73.82866020480907
18097355700,NA,2025,74.72841031291735
18097355700,NA,2026,74.68703331989924
18097355700,NA,2027,75.51914524121726
18097355700,NA,2028,76.31947388099944
18097355900,NA,2024,85.59923491119088
18097355900,NA,2025,83.40728548416809
18097355900,NA,2026,84.90591595705256
18097355900,NA,2027,84.68608747929393
18097355900,NA,2028,85.64099773854262
18097356200,NA,2024,51.803298029427694
18097356200,NA,2025,51.31141038821129
18097356200,NA,2026,51.42435267101041
18097356200,NA,2027,51.111315212560434
18097356200,NA,2028,50.88377294338644
18097356400,NA,2024,38.59657822951705
18097356400,NA,2025,35.7996307893077
18097356400,NA,2026,35.82574280239682
18097356400,NA,2027,33.08562515922087
18097356400,NA,2028,30.37703768948586
18097356900,NA,2024,69.98215937446899
18097356900,NA,2025,68.87973799741246
18097356900,NA,2026,69.1531976839989
18097356900,NA,2027,68.39263724642986
18097356900,NA,2028,67.85424464341197
18097357000,NA,2024,92.94175528542988
18097357000,NA,2025,94.11098552077252
18097357000,NA,2026,94.16456225823605
18097357000,NA,2027,95.42758086818948
18097357000,NA,2028,96.73414513514511
18097357100,NA,2024,76.75536521677762
18097357100,NA,2025,77.28631161180043
18097357100,NA,2026,77.4952372496673
18097357100,NA,2027,78.3761496471103
18097357100,NA,2028,79.42016006741943
18097357200,NA,2024,66.75504164968403
18097357200,NA,2025,67.57569728823165
18097357200,NA,2026,67.43547011569832
18097357200,NA,2027,67.91358602442934
18097357200,NA,2028,68.16190115850868
18097357300,NA,2024,46.11776848717101
18097357300,NA,2025,43.43885621066809
18097357300,NA,2026,43.72120582889701
18097357300,NA,2027,41.52380807134958
18097357300,NA,2028,39.550082763961036
18097357400,NA,2024,41.14104720064982
18097357400,NA,2025,38.234462666908165
18097357400,NA,2026,38.2285981081529
18097357400,NA,2027,35.31056106163542
18097357400,NA,2028,32.38692301490202
18097357500,NA,2024,86.6857243326739
18097357500,NA,2025,86.73871810805136
18097357500,NA,2026,86.54547182401886
18097357500,NA,2027,86.36589236544727
18097357500,NA,2028,86.02439026756046
18097357600,NA,2024,66.90961343500048
18097357600,NA,2025,66.93177966106127
18097357600,NA,2026,66.93175847746173
18097357600,NA,2027,66.95387904904037
18097357600,NA,2028,66.97597463961394
18097357601,NA,2024,59.6871569800185
18097357601,NA,2025,55.35857702046154
18097357601,NA,2026,55.21337569503172
18097357601,NA,2027,50.717740296776036
18097357601,NA,2028,46.09546844457492
18097357602,NA,2024,43.933382919187316
18097357602,NA,2025,42.36528995177788
18097357602,NA,2026,42.86089187962772
18097357602,NA,2027,41.87645753065727
18097357602,NA,2028,41.315214001262234
18097357800,NA,2024,78.30860575158734
18097357800,NA,2025,78.21994872617752
18097357800,NA,2026,78.22565859499335
18097357800,NA,2027,78.14895258198429
18097357800,NA,2028,78.07853714502336
18097357900,NA,2024,70.22843632027549
18097357900,NA,2025,69.76250627273934
18097357900,NA,2026,69.78435263190615
18097357900,NA,2027,69.35184490849298
18097357900,NA,2028,68.93574146016476
18097358000,NA,2024,90.53683807284561
18097358000,NA,2025,91.74592027613016
18097358000,NA,2026,92.18073556118345
18097358000,NA,2027,94.10009753806462
18097358000,NA,2028,96.35332277009464
18097358100,NA,2024,67.96181696456162
18097358100,NA,2025,66.30346521775627
18097358100,NA,2026,66.49541937539828
18097358100,NA,2027,65.13262021957414
18097358100,NA,2028,63.914089280505046
18097360101,NA,2024,42.789157233115944
18097360101,NA,2025,43.855843426800604
18097360101,NA,2026,43.861111235497724
18097360101,NA,2027,44.938654402097086
18097360101,NA,2028,46.021806336771455
18097360102,NA,2024,17.73431623775747
18097360102,NA,2025,18.740264798537456
18097360102,NA,2026,18.46685553053259
18097360102,NA,2027,19.078119324894868
18097360102,NA,2028,19.48345546541749
18097360201,NA,2024,15.33184196857254
18097360201,NA,2025,13.138695449435104
18097360201,NA,2026,13.152681098052858
18097360201,NA,2027,10.984465528551958
18097360201,NA,2028,8.827856202853063
18097360202,NA,2024,24.225251799268854
18097360202,NA,2025,24.656334835163666
18097360202,NA,2026,24.67325954007789
18097360202,NA,2027,25.136827936570867
18097360202,NA,2028,25.61606692450809
18097360301,NA,2024,19.66844147988575
18097360301,NA,2025,15.083701035269556
18097360301,NA,2026,15.327889580825302
18097360301,NA,2027,11.1380696623231
18097360301,NA,2028,7.134749698348824
18097360302,NA,2024,17.64798233150822
18097360302,NA,2025,17.805580926789325
18097360302,NA,2026,17.7172246085324
18097360302,NA,2027,17.669873709340155
18097360302,NA,2028,17.496905716195272
18097360401,NA,2024,13.516596802781827
18097360401,NA,2025,10.475667142808625
18097360401,NA,2026,10.430673430157958
18097360401,NA,2027,7.2745583851053155
18097360401,NA,2028,4.03413998091095
18097360404,NA,2024,17.37592829543574
18097360404,NA,2025,16.870516539924328
18097360404,NA,2026,16.935873514758896
18097360404,NA,2027,16.519599461615734
18097360404,NA,2028,16.153554488978525
18097360405,NA,2024,22.816310566421755
18097360405,NA,2025,22.354476248467186
18097360405,NA,2026,22.06485885911339
18097360405,NA,2027,21.153221944463947
18097360405,NA,2028,20.02355561022515
18097360407,NA,2024,25.37035960723257
18097360407,NA,2025,23.14168971445589
18097360407,NA,2026,23.372891415913035
18097360407,NA,2027,21.47092326465065
18097360407,NA,2028,19.74410396567585
18097360501,NA,2024,40.319649681549805
18097360501,NA,2025,38.51795183337469
18097360501,NA,2026,38.59602567973144
18097360501,NA,2027,36.937569273060554
18097360501,NA,2028,35.346413971387754
18097360502,NA,2024,26.8041042250095
18097360502,NA,2025,23.728295692111377
18097360502,NA,2026,23.820020225003613
18097360502,NA,2027,20.95350748884321
18097360502,NA,2028,18.211849275214984
18097360601,NA,2024,54.43890124680495
18097360601,NA,2025,52.28069575241071
18097360601,NA,2026,52.28264275356326
18097360601,NA,2027,50.12845597110925
18097360601,NA,2028,47.976348887364786
18097360602,NA,2024,44.75153733380408
18097360602,NA,2025,42.72062058120037
18097360602,NA,2026,42.63286854612004
18097360602,NA,2027,40.46676003376982
18097360602,NA,2028,38.23469276902446
18097360700,NA,2024,79.43137961007255
18097360700,NA,2025,77.23793743701444
18097360700,NA,2026,78.12409747034587
18097360700,NA,2027,77.2234146182467
18097360700,NA,2028,76.9888536006851
18097360800,NA,2024,28.60275604981868
18097360800,NA,2025,24.935682742031972
18097360800,NA,2026,24.988043022345778
18097360800,NA,2027,21.409799261386834
18097360800,NA,2028,17.872847589090114
18097360900,NA,2024,54.23860949786785
18097360900,NA,2025,55.34349611487289
18097360900,NA,2026,54.65099186569486
18097360900,NA,2027,54.78079492316897
18097360900,NA,2028,54.38536534986617
18097361000,NA,2024,86.88239805081626
18097361000,NA,2025,85.97991529300594
18097361000,NA,2026,85.9899052494665
18097361000,NA,2027,85.10562089452982
18097361000,NA,2028,84.2298626828913
18097361100,NA,2024,85.8480850834826
18097361100,NA,2025,86.19393042876693
18097361100,NA,2026,86.26303352522729
18097361100,NA,2027,86.7702194216954
18097361100,NA,2028,87.37738770125712
18097361200,NA,2024,79.16552703380985
18097361200,NA,2025,77.76680009512987
18097361200,NA,2026,78.0101024570475
18097361200,NA,2027,77.00519214687294
18097361200,NA,2028,76.18618265098378
18097361300,NA,2024,70.33428689301519
18097361300,NA,2025,67.90858980021272
18097361300,NA,2026,68.05903343068313
18097361300,NA,2027,65.8854611710513
18097361300,NA,2028,63.8293751990848
18097361400,NA,2024,75.87900964178705
18097361400,NA,2025,76.65675837060365
18097361400,NA,2026,76.65754556087674
18097361400,NA,2027,77.43660287253915
18097361400,NA,2028,78.21627132434858
18097361401,NA,2024,23.904016470193632
18097361401,NA,2025,18.88682094192157
18097361401,NA,2026,19.28448613082374
18097361401,NA,2027,14.702411049885539
18097361401,NA,2028,10.484073732437487
18097361402,NA,2024,74.34904737257474
18097361402,NA,2025,70.46561943993945
18097361402,NA,2026,72.46745662583501
18097361402,NA,2027,70.69620594499314
18097361402,NA,2028,70.82253426244962
18097361600,NA,2024,51.226049495061886
18097361600,NA,2025,49.325458858536734
18097361600,NA,2026,49.316313396090855
18097361600,NA,2027,47.40180262902433
18097361600,NA,2028,45.48042830624549
18097361601,NA,2024,36.61399825125558
18097361601,NA,2025,33.602985670575734
18097361601,NA,2026,34.01540084851178
18097361601,NA,2027,31.68136162573229
18097361601,NA,2028,29.664889523952255
18097370201,NA,2024,72.27910227110445
18097370201,NA,2025,69.25964358332546
18097370201,NA,2026,69.56246857891189
18097370201,NA,2027,66.99222643862521
18097370201,NA,2028,64.6491862940929
18097370202,NA,2024,76.88410505812261
18097370202,NA,2025,76.28581107817485
18097370202,NA,2026,76.45652000993333
18097370202,NA,2027,76.08076983145708
18097370202,NA,2028,75.83963310071914
18097370203,NA,2024,45.66053684455816
18097370203,NA,2025,41.31874153387206
18097370203,NA,2026,41.59269549483328
18097370203,NA,2027,37.674066557627164
18097370203,NA,2028,33.961449554484325
18097370204,NA,2024,89.93917123347674
18097370204,NA,2025,85.97257067672453
18097370204,NA,2026,87.17760945053926
18097370204,NA,2027,84.826378059468
18097370204,NA,2028,83.40957755068943
18097370301,NA,2024,79.4285812137377
18097370301,NA,2025,79.73089642912316
18097370301,NA,2026,79.73089642912761
18097370301,NA,2027,80.0332116445221
18097370301,NA,2028,80.33552685992112
18097370302,NA,2024,71.58372034577184
18097370302,NA,2025,69.94517211801545
18097370302,NA,2026,69.94540464016059
18097370302,NA,2027,68.30738931965031
18097370302,NA,2028,66.6696941904439
18097370303,NA,2024,54.96264998265833
18097370303,NA,2025,51.62100915598397
18097370303,NA,2026,51.21522997008813
18097370303,NA,2027,47.31465558584051
18097370303,NA,2028,43.103650905035295
18097370304,NA,2024,65.58840626071105
18097370304,NA,2025,64.45668124027964
18097370304,NA,2026,64.1319865210614
18097370304,NA,2027,62.60469552472457
18097370304,NA,2028,60.80811196603111
18097370306,NA,2024,74.4884041176837
18097370306,NA,2025,72.55942390620905
18097370306,NA,2026,71.5653730903588
18097370306,NA,2027,68.34887165447718
18097370306,NA,2028,64.34514949138561
18097380100,NA,2024,62.73992311652212
18097380100,NA,2025,60.224540186919235
18097380100,NA,2026,60.300897160273784
18097380100,NA,2027,57.88276443636806
18097380100,NA,2028,55.52581237936257
18097380101,NA,2024,67.3045850400085
18097380101,NA,2025,64.26671754381232
18097380101,NA,2026,63.00935195622268
18097380101,NA,2027,58.66261261750504
18097380101,NA,2028,53.107904063114425
18097380102,NA,2024,35.446157048848704
18097380102,NA,2025,33.68960254956683
18097380102,NA,2026,32.15943759216726
18097380102,NA,2027,28.819610868680304
18097380102,NA,2028,24.0008832665339
18097380103,NA,2024,60.80528209358563
18097380103,NA,2025,51.785570676883815
18097380103,NA,2026,55.515357287064695
18097380103,NA,2027,50.85037895106016
18097380103,NA,2028,49.39495400827324
18097380200,NA,2024,68.38166909141589
18097380200,NA,2025,67.23665653709224
18097380200,NA,2026,67.23852382961483
18097380200,NA,2027,66.09737870063712
18097380200,NA,2028,64.95824315482072
18097380300,NA,2024,51.573145506779
18097380300,NA,2025,49.56851162337392
18097380300,NA,2026,49.60731264422666
18097380300,NA,2027,47.70443294259354
18097380300,NA,2028,45.87954017823326
18097380301,NA,2024,74.98363471904827
18097380301,NA,2025,75.07770438562218
18097380301,NA,2026,75.83547068276029
18097380301,NA,2027,76.88802957487432
18097380301,NA,2028,78.55080085912711
18097380302,NA,2024,63.52974154675678
18097380302,NA,2025,62.28739551750619
18097380302,NA,2026,62.2878037069846
18097380302,NA,2027,61.046267609941026
18097380302,NA,2028,59.80513335744294
18097380402,NA,2024,72.20556968592116
18097380402,NA,2025,70.86951271185863
18097380402,NA,2026,71.10076987197921
18097380402,NA,2027,70.31669505268071
18097380402,NA,2028,69.88795818189068
18097380403,NA,2024,82.30583363317811
18097380403,NA,2025,80.49029892740724
18097380403,NA,2026,80.53450547899531
18097380403,NA,2027,78.78633860129457
18097380403,NA,2028,77.07135195854194
18097380404,NA,2024,87.13322001294166
18097380404,NA,2025,85.63507999544231
18097380404,NA,2026,85.68438961350269
18097380404,NA,2027,84.31094520751617
18097380404,NA,2028,83.02667674875455
18097380501,NA,2024,72.98937831271694
18097380501,NA,2025,70.37839268626485
18097380501,NA,2026,70.70869892449691
18097380501,NA,2027,68.63876689796719
18097380501,NA,2028,66.82285820949575
18097380502,NA,2024,54.986845681604535
18097380502,NA,2025,52.838831601646966
18097380502,NA,2026,52.69302493160737
18097380502,NA,2027,50.32579001505682
18097380502,NA,2028,47.84919830628578
18097380600,NA,2024,43.90069969912906
18097380600,NA,2025,41.825015656065574
18097380600,NA,2026,41.82496993684344
18097380600,NA,2027,39.749193559001576
18097380600,NA,2028,37.673370548030675
18097380700,NA,2024,51.91698768778391
18097380700,NA,2025,49.812605821152175
18097380700,NA,2026,49.88416948503687
18097380700,NA,2027,47.948831432186005
18097380700,NA,2028,46.12035907785644
18097380800,NA,2024,77.47143593443873
18097380800,NA,2025,75.46445718875765
18097380800,NA,2026,75.46627343074113
18097380800,NA,2027,73.46315199805889
18097380800,NA,2028,71.46209946753682
18097380901,NA,2024,64.08841506070817
18097380901,NA,2025,61.199759661229436
18097380901,NA,2026,61.21372297263511
18097380901,NA,2027,58.351554562753286
18097380901,NA,2028,55.50205825887699
18097380902,NA,2024,76.33996538220543
18097380902,NA,2025,74.5065041150159
18097380902,NA,2026,74.50144601937754
18097380902,NA,2027,72.65893180753982
18097380902,NA,2028,70.81219924490938
18097381001,NA,2024,46.238993433957596
18097381001,NA,2025,44.89403699292157
18097381001,NA,2026,45.05707474128562
18097381001,NA,2027,43.917998716048345
18097381001,NA,2028,42.91037586485896
18097381002,NA,2024,88.33086194573914
18097381002,NA,2025,87.88076436632936
18097381002,NA,2026,87.96553410486507
18097381002,NA,2027,87.71842726102268
18097381002,NA,2028,87.602741722651
18097381003,NA,2024,55.31490564367905
18097381003,NA,2025,55.928542773658165
18097381003,NA,2026,55.93016147932869
18097381003,NA,2027,56.54697089241112
18097381003,NA,2028,57.165336503345515
18097381004,NA,2024,39.64122131212616
18097381004,NA,2025,36.68447604955402
18097381004,NA,2026,36.69460969580096
18097381004,NA,2027,33.75752377886242
18097381004,NA,2028,30.83000003380779
18097381101,NA,2024,69.24014894094032
18097381101,NA,2025,62.834595180348586
18097381101,NA,2026,64.81138226870299
18097381101,NA,2027,60.77987617561175
18097381101,NA,2028,58.40773117213112
18097381102,NA,2024,54.82919308428439
18097381102,NA,2025,51.789503004165276
18097381102,NA,2026,51.787227167421555
18097381102,NA,2027,48.743151144590684
18097381102,NA,2028,45.69695294696035
18097381201,NA,2024,63.47201531725342
18097381201,NA,2025,60.48762093203779
18097381201,NA,2026,60.48394143329134
18097381201,NA,2027,57.493554641848
18097381201,NA,2028,54.50034738148236
18097381203,NA,2024,37.81697757780461
18097381203,NA,2025,35.294244152575914
18097381203,NA,2026,35.152358487427534
18097381203,NA,2027,32.390084976552686
18097381203,NA,2028,29.516368457014398
18097381204,NA,2024,59.674261275089684
18097381204,NA,2025,59.393896421145215
18097381204,NA,2026,59.00234894790475
18097381204,NA,2027,58.066364285568795
18097381204,NA,2028,56.82480552407748
18097381205,NA,2024,53.852256207643
18097381205,NA,2025,52.536150120387376
18097381205,NA,2026,52.68271214804477
18097381205,NA,2027,51.61671577789204
18097381205,NA,2028,50.66689133090606
18097381206,NA,2024,52.15682075637249
18097381206,NA,2025,48.68407802715319
18097381206,NA,2026,48.6276455130768
18097381206,NA,2027,45.05124291016188
18097381206,NA,2028,41.42611142195647
18097381207,NA,2024,62.83826146806033
18097381207,NA,2025,58.47741026452866
18097381207,NA,2026,61.37769496575035
18097381207,NA,2027,60.07080164906125
18097381207,NA,2028,61.51866230652846
18097390101,NA,2024,74.89105760790335
18097390101,NA,2025,73.66243786937692
18097390101,NA,2026,73.66308095709043
18097390101,NA,2027,72.4354992004982
18097390101,NA,2028,71.20840812600845
18097390102,NA,2024,82.55298760168711
18097390102,NA,2025,88.63108214505638
18097390102,NA,2026,88.04139631203854
18097390102,NA,2027,92.55488826967303
18097390102,NA,2028,95.84179919306511
18097390103,NA,2024,91.97638222749652
18097390103,NA,2025,93.19439798245187
18097390103,NA,2026,93.23086577866825
18097390103,NA,2027,94.51048311825207
18097390103,NA,2028,95.81875679891732
18097390104,NA,2024,65.19905848175569
18097390104,NA,2025,61.68309154071612
18097390104,NA,2026,62.78135675046257
18097390104,NA,2027,60.44506045214862
18097390104,NA,2028,59.13165785069676
18097390200,NA,2024,71.76494362237796
18097390200,NA,2025,70.9676150041527
18097390200,NA,2026,70.5149649755091
18097390200,NA,2027,69.14493761448223
18097390200,NA,2028,67.41047044817331
18097390300,NA,2024,78.337793371225
18097390300,NA,2025,76.8363596337981
18097390300,NA,2026,76.83809295598724
18097390300,NA,2027,75.34020063115288
18097390300,NA,2028,73.84411962190762
18097390402,NA,2024,94.54365850661613
18097390402,NA,2025,90.10014725348982
18097390402,NA,2026,93.49311716380481
18097390402,NA,2027,92.81036625192199
18097390402,NA,2028,95.19266248835821
18097390403,NA,2024,85.49610022989958
18097390403,NA,2025,85.21637623631297
18097390403,NA,2026,85.21637623631297
18097390403,NA,2027,84.93665224272637
18097390403,NA,2028,84.65692824913975
18097390404,NA,2024,87.69016777274572
18097390404,NA,2025,88.80375345908976
18097390404,NA,2026,88.34995865500578
18097390404,NA,2027,88.9752163792367
18097390404,NA,2028,89.17858453176724
18097390405,NA,2024,56.146610523169215
18097390405,NA,2025,53.8197511461802
18097390405,NA,2026,53.86391498564342
18097390405,NA,2027,51.61323002259902
18097390405,NA,2028,49.397900040942524
18097390406,NA,2024,62.26548297938494
18097390406,NA,2025,58.571803101807525
18097390406,NA,2026,58.570746736238696
18097390406,NA,2027,54.874997509650335
18097390406,NA,2028,51.1782335180312
18097390407,NA,2024,82.02018677058368
18097390407,NA,2025,79.65749232841473
18097390407,NA,2026,79.65769791605096
18097390407,NA,2027,77.29541189687534
18097390407,NA,2028,74.93332874990257
18097390408,NA,2024,71.43423483815886
18097390408,NA,2025,72.64041242474903
18097390408,NA,2026,69.92004637282893
18097390408,NA,2027,68.2517765295312
18097390408,NA,2028,64.00849485182435
18097390410,NA,2024,85.1879176616388
18097390410,NA,2025,83.40848136528501
18097390410,NA,2026,82.33890812962439
18097390410,NA,2027,79.46735899488546
18097390410,NA,2028,75.54830123992201
18097390411,NA,2024,55.51986491180743
18097390411,NA,2025,54.48083491995531
18097390411,NA,2026,51.67353066824729
18097390411,NA,2027,47.72768205106424
18097390411,NA,2028,41.070515932970174
18097390500,NA,2024,14.652098611781842
18097390500,NA,2025,15.422392166304101
18097390500,NA,2026,15.423960981024992
18097390500,NA,2027,16.19771962941394
18097390500,NA,2028,16.973442909793757
18097390600,NA,2024,43.293896264059846
18097390600,NA,2025,43.45446978469065
18097390600,NA,2026,43.45415674911674
18097390600,NA,2027,43.61401962627622
18097390600,NA,2028,43.77346204676804
18097390601,NA,2024,79.88549017071125
18097390601,NA,2025,89.06548300219126
18097390601,NA,2026,89.7814127191208
18097390601,NA,2027,99.89735125416378
18097390601,NA,2028,100
18097390602,NA,2024,40.33726682913038
18097390602,NA,2025,38.85935727671251
18097390602,NA,2026,38.94638522577602
18097390602,NA,2027,37.606650408505324
18097390602,NA,2028,36.33285599098654
18097390700,NA,2024,13.370032206818209
18097390700,NA,2025,10.238188014244287
18097390700,NA,2026,10.253223017804535
18097390700,NA,2027,7.1529705714535865
18097390700,NA,2028,4.069428887675421
18097390800,NA,2024,56.94392399538179
18097390800,NA,2025,51.849189002810945
18097390800,NA,2026,52.99404077707814
18097390800,NA,2027,49.215927881704204
18097390800,NA,2028,46.43666837120757
18097390802,NA,2024,61.325867570092754
18097390802,NA,2025,60.78175044355025
18097390802,NA,2026,59.37027421284285
18097390802,NA,2027,57.345847829805905
18097390802,NA,2028,53.975421482920666
18097390900,NA,2024,63.928645741823686
18097390900,NA,2025,65.46309215354327
18097390900,NA,2026,65.46302987741127
18097390900,NA,2027,66.99734957465186
18097390900,NA,2028,68.53160475847376
18097391000,NA,2024,65.74267152450093
18097391000,NA,2025,64.93385145121891
18097391000,NA,2026,65.03316150208776
18097391000,NA,2027,64.3383767783477
18097391000,NA,2028,63.73036021542231
18097391001,NA,2024,47.084997133493715
18097391001,NA,2025,49.44281124484117
18097391001,NA,2026,44.12716696394225
18097391001,NA,2027,40.86952212842596
18097391001,NA,2028,32.57913743545792
18097391002,NA,2024,75.97761460434444
18097391002,NA,2025,77.2981457502103
18097391002,NA,2026,77.2793316712356
18097391002,NA,2027,78.56450378584898
18097391002,NA,2028,79.8328572735618
