GEOID,NAME,year,percent_white,white_delta,white_delta_zscore_raw,white_delta_zscore
18097340114,NA,2028,43.576128717123254,-0.05864741533541773,-0.1396777699749987,-0.1396777699749987
18097340115,NA,2024,40.91632946089707,0.12781401356126798,1.8734353176974665,1.8734353176974665
18097340115,NA,2025,43.161672604256864,0.05487645575602351,1.187574071535955,1.187574071535955
18097340115,NA,2026,47.3650957073719,0.09738786403519661,1.7406317151062143,1.7406317151062143
18097340115,NA,2027,49.96541777044559,0.05489954204122882,0.9666360624485801,0.9666360624485801
18097340115,NA,2028,53.878215829087345,0.07831012394649006,0.9707165792254746,0.9707165792254746
18097340201,NA,2024,16.09008104017112,-0.1512226039828204,-1.7607468282461325,-1.7607468282461325
18097340201,NA,2025,13.712750349444145,-0.14775131864107094,-1.9304656304020462,-1.9304656304020462
18097340201,NA,2026,11.474155827490735,-0.16324912690065507,-1.966483024791556,-1.966483024791556
18097340201,NA,2027,9.274893588617346,-0.19167094049779365,-1.7697393751841455,-1.7697393751841455
18097340201,NA,2028,7.086782216212024,-0.23591767943199815,-1.576910802681225,-1.576910802681225
18097340202,NA,2024,42.17880590874246,-0.020252915682000383,-0.05499327134088353,-0.05499327134088353
18097340202,NA,2025,41.814926147089906,-0.008627075940457862,0.21038062590856,0.21038062590856
18097340202,NA,2026,41.36489940149085,-0.01076234701493961,0.20238021800505668,0.20238021800505668
18097340202,NA,2027,40.92948086977515,-0.010526280445879999,0.2405572074408238,0.2405572074408238
18097340202,NA,2028,40.49158517747779,-0.010698784421200203,0.24906964107080976,0.24906964107080976
18097340300,NA,2024,5.776263804405629,0.24668492546637522,3.421614010228093,3.421614010228093
18097340300,NA,2025,4.469740568747946,-0.22618829054538359,-3.137455112594915,-3.137455112594915
18097340300,NA,2026,3.1613975068761313,-0.29271118574971455,-3.807859050863704,-3.807859050863704
18097340300,NA,2027,1.8525132464236125,-0.4140207796095422,-4.237320376939642,-4
18097340300,NA,2028,0.5434680387875235,-0.7066320363232377,-5.393265599358077,-4
18097340301,NA,2024,24.66723369562021,0.03548496787803779,0.6709387696557387,0.6709387696557387
18097340301,NA,2025,25.515328006260084,0.03438141143449158,0.8721959745418054,0.8721959745418054
18097340301,NA,2026,26.363419430278245,0.03323850760648983,0.8282170040633579,0.8282170040633579
18097340301,NA,2027,27.21151085729972,0.032169249867771255,0.7143811592939778,0.7143811592939778
18097340301,NA,2028,28.059602284318075,0.031166642361970975,0.5884969816220459,0.5884969816220459
18097340400,NA,2024,19.94727232290469,-0.059894598457268855,-0.5712878603629784,-0.5712878603629784
