GEOID,NAME,year,housing_pressure_forecast,housing_pressure_delta,housing_pressure_delta_zscore
18097352500,NA,2024,25.8101463223779,-0.5119427087531789,0.06519584795790816
18097352500,NA,2025,25.3981162101803,-0.01596388129889681,-0.07296453248783276
18097352500,NA,2026,25.33448239386959,-0.0025054541755820114,0.05263063058828969
18097352500,NA,2027,25.16642997826883,-0.006633347111185683,0.02243526177234664
18097352500,NA,2028,25.031159686276013,-0.0053750290410528034,0.08815480039075893
18097352600,NA,2024,29.875659298875956,-0.37888135482336904,0.5825586616614444
18097352600,NA,2025,27.822549918997343,-0.06872180993026189,-0.49833352616742294
18097352600,NA,2026,28.447322729243105,0.02245562725432171,0.26886179990321984
18097352600,NA,2027,27.812317799680866,-0.022322133284953027,-0.13349178887818733
18097352600,NA,2028,27.781617858004484,-0.001103825358875099,0.13456299082074233
18097352700,NA,2024,15.665085839358984,-0.7229954333284082,-0.7554092954681573
18097352700,NA,2025,14.39864546406199,-0.08084477725075878,-0.5960768330656507
18097352700,NA,2026,13.381788455535084,-0.07062171306772647,-0.5374422935744242
18097352700,NA,2027,12.48976947961717,-0.06665917480924977,-0.5741469194206253
18097352700,NA,2028,11.676304807263074,-0.06513047928399629,-0.5611100252777776
18097352800,NA,2024,30.976500388891537,-0.3334316027427413,0.7592742212443223
18097352800,NA,2025,35.54115347127499,0.14735857908662853,1.2438481707721605
18097352800,NA,2026,30.614376811621565,-0.13862174348492473,-1.1265083615592162
18097352800,NA,2027,33.65528256089507,0.09932933693163215,1.0755727460117315
18097352800,NA,2028,30.06411135891124,-0.10670453280212544,-1.0128273247047044
18097353300,NA,2024,39.386025759688216,-0.21832853313110245,1.2068124898809411
18097353300,NA,2025,39.64394239403152,0.006548430042598641,0.10854447419899346
18097353300,NA,2026,39.93558568454114,0.00735656629734005,0.13806267505544093
18097353300,NA,2027,40.23631592743045,0.007530382683375025,0.16320514598236366
18097353300,NA,2028,40.54081444134808,0.007567753331761962,0.22878286539213893
18097353500,NA,2024,59.34187956506914,-0.06596045719158117,1.7992427798075532
18097353500,NA,2025,62.1072378493695,0.04660044987736023,0.4314701047897846
18097353500,NA,2026,64.94835542875455,0.045745353967853175,0.47061447053306354
18097353500,NA,2027,67.93339493178523,0.045960201506643816,0.5451498190614129
18097353500,NA,2028,71.05195889259791,0.04590619921092065,0.6453441042236389
18097353600,NA,2024,33.80737544629214,-0.27479165599378597,0.9872752669985124
18097353600,NA,2025,35.579057955791285,0.05240520703281781,0.4782718609205864
18097353600,NA,2026,37.15634751219013,0.04433196512281756,0.4583706611645883
18097353600,NA,2027,38.63512732265287,0.03979884755835017,0.4839136126060124
18097353600,NA,2028,40.074163015772555,0.03724682155443393,0.551256798351472
18097354200,NA,2024,32.68401718184457,-0.3479258949611872,0.7029182051411638
18097354200,NA,2025,33.75646475557374,0.032812599741408155,0.3203034216109423
18097354200,NA,2026,34.75562178361276,0.02959898304735975,0.33074277971167976
18097354200,NA,2027,35.84789287767987,0.03142717747556212,0.4007096087671995
18097354200,NA,2028,36.93716837621145,0.030386039766644224,0.476711894526148
18097354201,NA,2024,30.46425579864388,-0.27509277328874604,0.9861044770856312
18097354201,NA,2025,31.38232550949836,0.030135963829956758,0.29872262885358886
18097354201,NA,2026,32.36967403084417,0.031461929774674546,0.34688098872117035
18097354201,NA,2027,33.3561282440624,0.030474641551170967,0.39124258463391526
18097354201,NA,2028,34.397157871565575,0.031209546260468235,0.48565959382346346
18097354202,NA,2024,22.683135528950167,-0.28952474630192604,0.9299907675458129
18097354202,NA,2025,20.765505790099695,-0.08453988807689428,-0.6258692380069125
18097354202,NA,2026,19.409513671061458,-0.06530022108513867,-0.49134363245966717
18097354202,NA,2027,17.961191896738317,-0.07461916866482388,-0.6532593728219838
18097354202,NA,2028,16.701370793312435,-0.07014128631712135,-0.6155542766656217
18097354400,NA,2024,8.98568996708097,-0.7795510728076135,-0.9753062370489489
18097354400,NA,2025,7.763400783267478,-0.13602619145456196,-1.0409855555762955
18097354400,NA,2026,6.793363639901802,-0.12495002775799047,-1.0080739465088056
18097354400,NA,2027,5.975569048201322,-0.12038139499806033,-1.1080790704270724
18097354400,NA,2028,5.267422807124791,-0.11850691295914106,-1.1410645024678066
18097354500,NA,2024,16.666890964922974,-0.4869211997072731,0.162483286727898
18097354500,NA,2025,15.587970452776457,-0.06473435954055295,-0.46618408809017803
18097354500,NA,2026,14.58035290798425,-0.06464071431523233,-0.48563050178348116
18097354500,NA,2027,13.637600249725786,-0.06465911107969213,-0.5542687698296465
18097354500,NA,2028,12.755854425267277,-0.06465549717782926,-0.5559491709439485
18097354700,NA,2024,17.241595913817598,-0.45662849241302117,0.2802659472644727
18097354700,NA,2025,15.725749240892522,-0.08791800251566384,-0.6531058103407934
18097354700,NA,2026,14.404363480136276,-0.08402688740070807,-0.6535677318504485
18097354700,NA,2027,13.206467479134185,-0.08316202258114347,-0.7381647313727536
18097354700,NA,2028,12.110724487538675,-0.0829701805821087,-0.7549449057147385
18097354800,NA,2024,13.610859488196756,-0.7486282707134834,-0.8550736719462678
18097354800,NA,2025,11.92135555153792,-0.12412911455914755,-0.9450635253144302
18097354800,NA,2026,10.440255766045883,-0.12423920913095876,-1.001916314944423
18097354800,NA,2027,9.14319789596876,-0.12423621596469459,-1.1463912035300239
18097354800,NA,2028,8.007280843474598,-0.12423629734570085,-1.2033163596591439
18097354900,NA,2024,33.07806137936861,-0.3088387174870183,0.8548951054245683
18097354900,NA,2025,32.35187822559434,-0.021953618909093753,-0.12125772226518022
18097354900,NA,2026,31.977565655387185,-0.011570041392868102,-0.02589346296331331
18097354900,NA,2027,31.447319963340092,-0.0165818029352639,-0.07644003412335532
18097354900,NA,2028,31.00162962303323,-0.014172601697900689,-0.0074340447126071876
18097355000,NA,2024,10.668900883107332,-0.6524684761839294,-0.4811897425131817
18097355000,NA,2025,9.266329763899616,-0.1314635063700409,-1.0041981984296435
18097355000,NA,2026,8.070694443290504,-0.12903008538150107,-1.0434183939551835
18097355000,NA,2027,7.031436474153993,-0.12876933657183476,-1.1914447926787115
18097355000,NA,2028,6.126199251592455,-0.12874143510916858,-1.2522663294563512
18097355100,NA,2024,57.22085850872885,-0.202606667549463,1.2679414982200299
18097355100,NA,2025,59.187787852896534,0.03437434172483855,0.3328952089140551
18097355100,NA,2026,61.604137755135206,0.040825142988012875,0.42799199936991694
18097355100,NA,2027,64.01621926424635,0.039154537292587444,0.4775099687337906
18097355100,NA,2028,66.55036097708071,0.03958593215844153,0.5766720907198826
18097355300,NA,2024,27.86254934343291,-0.48956413668941334,0.1522071451350318
18097355300,NA,2025,25.047162753608927,-0.1010455488161408,-0.7589486912911335
18097355300,NA,2026,22.99663918839759,-0.08186650062454226,-0.6348528792870815
18097355300,NA,2027,21.4018830166145,-0.06934735805167935,-0.6008641223933511
18097355300,NA,2028,20.091530885124357,-0.061226020648412316,-0.518686653935817
18097355400,NA,2024,22.52945971436753,-0.4638281178366429,0.25227270687747566
18097355400,NA,2025,21.061816211235715,-0.06514330666331358,-0.46948128778299225
18097355400,NA,2026,19.634158845318996,-0.06778415268646754,-0.5128612672689584
18097355400,NA,2027,18.28755370169141,-0.06858481456915744,-0.593285387180474
18097355400,NA,2028,17.028860254869908,-0.06882787426647918,-0.6012835742840955
18097355500,NA,2024,9.10175685439754,-0.7386734841804878,-0.8163679454642917
18097355500,NA,2025,8.661583741817736,-0.048361335028097585,-0.33417403498483494
18097355500,NA,2026,7.897022123197207,-0.08827041813718894,-0.690328303132181
18097355500,NA,2027,7.303125568497027,-0.07520512738031104,-0.6590830747513057
18097355500,NA,2028,6.722052692098638,-0.0795649576264883,-0.7179459126579594
18097355600,NA,2024,31.34093464439181,-0.4263015353229973,0.39818177622438
18097355600,NA,2025,31.33838534143173,-8.134099984591359e-5,0.05509091546745993
18097355600,NA,2026,31.161020337386667,-0.0056596727021086535,0.025306479502088034
18097355600,NA,2027,31.017764028211,-0.004597291989305918,0.04267112110526722
18097355600,NA,2028,30.868873602087213,-0.004800166317222909,0.09440089417221834
18097355700,NA,2024,24.43035171548007,-0.5796663391713698,-0.19812394364631722
18097355700,NA,2025,23.57324337563712,-0.03508374950246229,-0.22712143947833768
18097355700,NA,2026,22.746205610085685,-0.0350837495024624,-0.2295864244940727
18097355700,NA,2027,21.948183430329937,-0.03508374950246229,-0.2603264054183408
18097355700,NA,2028,21.178158860826144,-0.03508374950246251,-0.23464131498936536
18097355900,NA,2024,20.49982995200278,-0.5988395345599455,-0.2726722480259178
18097355900,NA,2025,19.72049743856147,-0.038016535515952965,-0.2507674822172947
18097355900,NA,2026,18.970632750084334,-0.03802463354757213,-0.2550625160520237
18097355900,NA,2027,18.249282222683195,-0.038024589738470005,-0.28955470513230075
18097355900,NA,2028,17.55536074881902,-0.03802458997547076,-0.266594622499623
18097356200,NA,2024,17.165316171515677,-0.28988297829870835,0.9285979069717976
18097356200,NA,2025,16.457602938341523,-0.04122925707296565,-0.276670548754042
18097356200,NA,2026,15.61124662223461,-0.051426463457515115,-0.3711589824861687
18097356200,NA,2027,14.853114070514822,-0.04856322945023517,-0.3942956959217456
18097356200,NA,2028,14.119798665187451,-0.04937115556010496,-0.38987920819503585
18097356400,NA,2024,34.98589839526301,-0.2557649019996254,1.0612541849287815
18097356400,NA,2025,35.46547021155081,0.013707574716810278,0.16626619005622964
18097356400,NA,2026,35.93843302093253,0.013335867438398763,0.18985976089276752
18097356400,NA,2027,36.42525360747691,0.013545960288831482,0.22299251662972505
18097356400,NA,2028,36.91434272858462,0.013427198788461325,0.29244788368739416
18097356900,NA,2024,9.544065877552692,-0.7646336296298446,-0.9173049455561219
18097356900,NA,2025,7.543831921723986,-0.20957880860118383,-1.6340149551338494
18097356900,NA,2026,6.213710767273667,-0.17631903364919455,-1.4530698991718805
18097356900,NA,2027,5.2454959724575225,-0.1558190960408926,-1.4602858086821648
18097356900,NA,2028,4.493553712505555,-0.1433500786008003,-1.4109945848922332
18097357000,NA,2024,18.74410347235416,-0.6550641313667371,-0.4912820452676684
18097357000,NA,2025,15.709566506959789,-0.1618928838004995,-1.2495397800965826
18097357000,NA,2026,14.817223183665805,-0.0568025427626313,-0.4177305189694562
18097357000,NA,2027,13.118228295786617,-0.11466351466934266,-1.0512504409999968
18097357000,NA,2028,12.014846300401798,-0.08411059561596512,-0.7673359322258978
18097357100,NA,2024,38.28380094077432,-0.2610336097478445,1.0407686466060757
18097357100,NA,2025,49.996516009849564,0.3059444146414565,2.5224711006665315
18097357100,NA,2026,60.15677019216216,0.20321924392313617,1.8347686421871887
18097357100,NA,2027,68.49820440782894,0.13866160349070045,1.4664866288340277
18097357100,NA,2028,75.15402005158649,0.09716773893998343,1.202319485052955
18097357200,NA,2024,8.916945121724309,-0.7251222702146143,-0.7636787612689974
18097357200,NA,2025,8.117764509942996,-0.08962493330078636,-0.6668682049075244
18097357200,NA,2026,6.565256434534563,-0.191248227699492,-1.582397512460219
18097357200,NA,2027,5.732689296340193,-0.12681410794784798,-1.1720122483563518
18097357200,NA,2028,4.763263204388728,-0.16910494217266514,-1.690830598831036
18097357300,NA,2024,30.11451868427913,-0.34926453103970745,0.6977133841495359
18097357300,NA,2025,27.144081103211445,-0.09863805602240494,-0.7395379067222817
18097357300,NA,2026,26.85509021274791,-0.010646552718608815,-0.01789352768627229
18097357300,NA,2027,25.65089866296693,-0.04484034647589297,-0.3572948626082738
18097357300,NA,2028,24.828292889017092,-0.03206927697770923,-0.2018879683020034
18097357400,NA,2024,25.654680690854352,-0.5682504956904999,-0.1537374051839361
18097357400,NA,2025,25.348266775971283,-0.011943782055814256,-0.0405518579594116
18097357400,NA,2026,25.1320447943707,-0.008530049944304285,4.4116951149761444e-4
18097357400,NA,2027,24.897123201662147,-0.009347492200920016,-0.004539969720548285
18097357400,NA,2028,24.669263042264067,-0.009152067793232743,0.047115892692678164
18097357500,NA,2024,16.27767678682953,-0.790899408864838,-1.019430296364594
18097357500,NA,2025,20.038277325181618,0.23102808758279525,1.9184465781387743
18097357500,NA,2026,18.250812199518275,-0.0892025345620443,-0.6984029783040132
18097357500,NA,2027,20.815585237619786,0.14052925481142187,1.4850487635242562
18097357500,NA,2028,20.070932118462817,-0.03577382574913934,-0.24213924584211696
18097357600,NA,2024,26.871327517091917,-0.4776699348973876,0.19845361358090463
18097357600,NA,2025,26.119762504075965,-0.027969031769565778,-0.1697579227356179
18097357600,NA,2026,25.39694869406268,-0.027673062107685387,-0.1653896225526182
18097357600,NA,2027,24.6894121645512,-0.027859115598280026,-0.18852251668967676
18097357600,NA,2028,24.00447432554199,-0.02774216876627933,-0.15487235471159802
18097357601,NA,2024,30.705781993704143,-0.4893555744945013,0.1530180667197378
18097357601,NA,2025,32.13639461078331,0.04659098463515754,0.4313937898044328
18097357601,NA,2026,32.27068489195608,0.004178760025796535,0.11053418964579163
18097357601,NA,2027,33.60247919180182,0.041269477369465735,0.4985298465521047
18097357601,NA,2028,33.89404501140411,0.008676913924655416,0.24083430096923797
18097357602,NA,2024,30.527555339414647,-0.359665912392766,0.6572712289760622
18097357602,NA,2025,36.33667019949271,0.19029086330335176,1.5899963802903172
18097357602,NA,2026,43.24785855318965,0.1901987253029429,1.7219753734244712
18097357602,NA,2027,51.473603179434946,0.19020004461327544,1.978714727959148
18097357602,NA,2028,61.263883828143555,0.19020002572153505,2.2131493125112858
18097357800,NA,2024,32.56000993668134,-0.4804554936190413,0.18762293693882443
18097357800,NA,2025,31.564288331040807,-0.030581121061599492,-0.19081829834886846
18097357800,NA,2026,30.731102829708544,-0.026396460854556825,-0.15433076749106653
18097357800,NA,2027,29.975703580529828,-0.02458093526173266,-0.1559414753193066
18097357800,NA,2028,29.26244243741114,-0.02379464225760408,-0.11198103517410318
18097357900,NA,2024,23.73772412082747,-0.6043712646528755,-0.29418045729182096
18097357900,NA,2025,23.570209234497625,-0.0070569059391362154,-0.0011506602643159712
18097357900,NA,2026,23.610086831110088,0.0016918643451877546,0.08899087781083001
18097357900,NA,2027,23.591944063596348,-7.684329008834645e-4,0.08072522538087176
18097357900,NA,2028,23.59007214240111,-7.934577965229561e-5,0.14569433620766153
18097358000,NA,2024,25.14202407894707,-0.5790172712362351,-0.19560026864010063
18097358000,NA,2025,25.83922087221612,0.027730336709559378,0.27932688656579524
18097358000,NA,2026,26.82780038620524,0.03825887471135392,0.4057611039739751
18097358000,NA,2027,27.92442441070421,0.04087640465160347,0.4946231918938919
18097358000,NA,2028,29.083959668030342,0.041524052215796026,0.5977304741149865
18097358100,NA,2024,19.45464595775083,-0.6685195517069923,-0.5435987692540357
18097358100,NA,2025,18.541755472881945,-0.046924034847582785,-0.32258557904538776
18097358100,NA,2026,16.70888849798705,-0.09885077912798146,-0.7819831392913354
18097358100,NA,2027,15.322952741616414,-0.08294601741687391,-0.7360179082969089
18097358100,NA,2028,13.97540971893429,-0.08794277744016399,-0.808973989573017
18097360101,NA,2024,39.356318513998886,-0.30714574150936846,0.8614776539216431
18097360101,NA,2025,39.84122743004815,0.012320992774687012,0.15508665779110925
18097360101,NA,2026,40.0287357518452,0.0047063891825689375,0.11510489984734829
18097360101,NA,2027,40.1391169833308,0.002757549780485258,0.11576911431282627
18097360101,NA,2028,40.229711453829346,0.0022570120447882314,0.17107971861909824
18097360102,NA,2024,26.705614120776353,-0.5774428145446779,-0.18947854118174273
18097360102,NA,2025,26.68781226596169,-6.665959724481141e-4,0.050372206352072645
18097360102,NA,2026,26.298817077215897,-0.01457576158244811,-0.05193121269188689
18097360102,NA,2027,26.055014824021068,-0.009270464617438967,-0.0037744112013672203
18097360102,NA,2028,25.76043204066236,-0.011306183678971626,0.023710635610053463
18097360201,NA,2024,38.47028595599639,-0.17740955375196654,1.3659117150145883
18097360201,NA,2025,38.573678550772,0.0026875962111090335,0.07741590178782225
18097360201,NA,2026,40.474502906883856,0.04927775694532022,0.5012147323227703
18097360201,NA,2027,41.78327924471024,0.032335822402498104,0.409740410894046
18097360201,NA,2028,43.38676302112147,0.03837620707125855,0.5635279851254399
18097360202,NA,2024,5.983771060560784,-0.8553374029314975,-1.2699750333234896
18097360202,NA,2025,4.955941182885184,-0.17176958598066328,-1.3291722254225655
18097360202,NA,2026,4.326344905838603,-0.1270386902937477,-1.0261674711695605
18097360202,NA,2027,3.84365840170145,-0.11156912235216043,-1.0204960242956207
18097360202,NA,2028,3.434915039261785,-0.10634227075401104,-1.008891215035058
18097360301,NA,2024,25.365288642036088,-0.501956832562269,0.1040224557658339
18097360301,NA,2025,25.52784563210667,0.006408639474387412,0.10741739103124079
18097360301,NA,2026,25.90710493819296,0.014856690672294448,0.20303424562453123
18097360301,NA,2027,26.349469589448052,0.017075032208749397,0.2580671087563306
18097360301,NA,2028,26.8146767315471,0.01765527539443701,0.33838748265838836
18097360302,NA,2024,48.9131964925776,-0.3251790483894387,0.7913614097056558
18097360302,NA,2025,51.13323536304174,0.045387319366891665,0.42168905163196146
18097360302,NA,2026,51.53222438322526,0.00780292929541293,0.14192939826946752
18097360302,NA,2027,53.10974076106272,0.030612231408954305,0.39261005694732176
18097360302,NA,2028,53.99187807231402,0.016609708475512797,0.32702701561178144
18097360401,NA,2024,31.29259420340454,-0.23758022097093023,1.1319589948938886
18097360401,NA,2025,32.24075983724176,0.030300000941886118,0.300045203545917
18097360401,NA,2026,30.4798184206446,-0.05461848372950162,-0.39881059997825846
18097360401,NA,2027,30.64236139308771,0.005332806455730532,0.14136396745133845
18097360401,NA,2028,29.48117431055529,-0.03789483022004836,-0.26518473529032927
18097360402,NA,2024,48.82006142202464,-0.4478214827065359,0.31450894260078277
18097360402,NA,2025,51.610803666317146,0.057163841318591535,0.5166390889361566
18097360402,NA,2026,54.56288218198899,0.05719884803108499,0.5698330248648973
18097360402,NA,2027,57.683880679266935,0.05720002999233387,0.6568597554567445
18097360402,NA,2028,60.983402686179886,0.057200069899230765,0.76805614059449
18097360404,NA,2024,62.83576795962947,-0.055711666911021474,1.8390916376465078
18097360404,NA,2025,67.41871656596652,0.07293534805338076,0.6437993115344294
18097360404,NA,2026,72.44640151644438,0.07457402345472519,0.720349520292245
18097360404,NA,2027,77.79809629790203,0.07387109186151752,0.8225494066307062
18097360404,NA,2028,83.56857061677678,0.07417243600381473,0.9524671068791359
18097360405,NA,2024,15.185727688732728,-0.6600514042870824,-0.5106733221078121
18097360405,NA,2025,14.103885683698111,-0.07124070885567801,-0.5186425399759723
18097360405,NA,2026,14.274234245076975,0.012078129757940426,0.17896431591372347
18097360405,NA,2027,13.565100989805918,-0.04967925025579778,-0.4053875567418631
18097360405,NA,2028,13.499962956187632,-0.0048018834262447685,0.0943822371545706
18097360406,NA,2024,38.62093109915416,-0.3162617189767051,0.8260333448651822
18097360406,NA,2025,36.72477733017635,-0.049096531725495884,-0.3401016725445657
18097360406,NA,2026,40.00715884358832,0.08937784656667946,0.8485910786886036
18097360406,NA,2027,38.1476814296111,-0.046478617020694335,-0.3735772372540352
18097360406,NA,2028,41.44544695740563,0.08644733845435582,1.0858384122119074
18097360407,NA,2024,25.39454171418468,-0.495843657144863,0.12779141302656333
18097360407,NA,2025,26.064836370687505,0.026395225558585977,0.2685623455484983
18097360407,NA,2026,26.029851009299616,-0.001342243660782505,0.06270721202490934
18097360407,NA,2027,26.238597393490583,0.008019499770336225,0.16806636239183728
18097360407,NA,2028,26.365099501436532,0.004821222188398311,0.19894079982758756
18097360501,NA,2024,12.270077477185977,-0.7386473497359387,-0.8162663307627485
18097360501,NA,2025,11.709359196438252,-0.04569802283565694,-0.312700666781377
18097360501,NA,2026,11.266114987662707,-0.037853839936037637,-0.2535829766964339
18097360501,NA,2027,10.784324658727964,-0.0427645492223665,-0.33666401584257166
18097360501,NA,2028,10.356209161099445,-0.039697942261227914,-0.28477620720322866
18097360502,NA,2024,27.672032685605643,-0.6937482548628624,-0.6416918102860503
18097360502,NA,2025,29.729229174203372,0.07434208075606374,0.6551413124362746
18097360502,NA,2026,31.14760880109298,0.04770993619035235,0.48763312064160413
18097360502,NA,2027,32.34330254984154,0.038387978877743034,0.46989133007977574
18097360502,NA,2028,33.478197423391684,0.03508902258207103,0.5278115231853897
18097360601,NA,2024,13.148409891416476,-0.7772234481279654,-0.9662560777206156
18097360601,NA,2025,13.713469808545645,0.0429755325393415,0.4022436457485546
18097360601,NA,2026,14.30248369354969,0.04295148443299124,0.44641192633909244
18097360601,NA,2027,14.916806173327538,0.04295215383149875,0.5152535608674028
18097360601,NA,2028,15.55751484880718,0.04295213519803465,0.6132471181153863
18097360602,NA,2024,33.51209084091126,-0.47251882756197583,0.2184819035842016
18097360602,NA,2025,33.50951286231635,-7.692682044679877e-5,0.05512650547445286
18097360602,NA,2026,34.0450800211597,0.01598254086962969,0.21278718462787086
18097360602,NA,2027,34.41073896999693,0.010740434406673938,0.1951090735460262
18097360602,NA,2028,34.83878852150578,0.012439417586529444,0.2817152795941517
18097360700,NA,2024,10.896336333147929,-0.8179670871403523,-1.1246735527982328
18097360700,NA,2025,11.330127600461095,0.039810745011011006,0.3767270547629235
18097360700,NA,2026,11.739747399090042,0.0361531496443408,0.3875197711705604
18097360700,NA,2027,12.172198334893604,0.036836477063985296,0.4544713288624282
18097360700,NA,2028,12.619022666085408,0.036708597650016106,0.5454087987455492
18097360800,NA,2024,38.72466027177783,-0.34721286970431664,0.7056905559570952
18097360800,NA,2025,38.01895346543616,-0.018223705550645675,-0.09118471650179857
18097360800,NA,2026,37.25251469898213,-0.020159386216425323,-0.10030065882390084
18097360800,NA,2027,36.518633062539735,-0.01970019050720484,-0.10743293386030607
18097360800,NA,2028,35.79522722073601,-0.01980922562366616,-0.06867802556527243
18097360900,NA,2024,30.3753724481655,-0.528863104265517,-5.93227327299288e-4
18097360900,NA,2025,30.832731213512805,0.015056894071925342,0.17714528692616371
18097360900,NA,2026,31.265801949864436,0.014045811684753717,0.19600981793131508
18097360900,NA,2027,31.706805632853182,0.014104985494883815,0.22854853292401278
18097360900,NA,2028,32.153919806115695,0.014101520614843377,0.2997746370006141
18097361000,NA,2024,5.4763942766487315,-0.9033074135529209,-1.4564897420313208
18097361000,NA,2025,5.98486997146575,0.09284862797135562,0.8043532237009728
18097361000,NA,2026,5.932890019178609,-0.00868522666907845,-9.030849328703451e-4
18097361000,NA,2027,6.098049208603447,0.027837898375150383,0.3650366320378334
18097361000,NA,2028,6.184225968847066,0.014131857139171089,0.30010425443465466
18097361100,NA,2024,16.910414100371465,-0.6306595748789161,-0.3963934120256963
18097361100,NA,2025,16.110279387884717,-0.04731609218659949,-0.3257466022335326
18097361100,NA,2026,15.671376823593492,-0.027243634559267038,-0.16166960660734342
18097361100,NA,2027,15.144007426883942,-0.033651759041081086,-0.24609419862236717
18097361100,NA,2028,14.665077689987852,-0.03162503314980447,-0.197061096605677
18097361200,NA,2024,9.544934249085358,-0.631101189832647,-0.39811047823829676
18097361200,NA,2025,8.51037784630921,-0.10838800726943565,-0.8181484029635783
18097361200,NA,2026,7.590420361427286,-0.10809831261262881,-0.862092047404135
18097361200,NA,2027,6.769822494155562,-0.1081096735355801,-0.9861133993512002
18097361200,NA,2028,6.0379422101564755,-0.10810922806778533,-1.0280898526091578
18097361300,NA,2024,4.781560991301679,-0.8260501087647147,-1.1561015721840315
18097361300,NA,2025,4.723399263588062,-0.01216375318006413,-0.04232540931345603
18097361300,NA,2026,4.367259581369906,-0.07539902141315491,-0.5788268374536975
18097361300,NA,2027,4.1296455513164725,-0.05440803909780412,-0.45238584514457536
18097361300,NA,2028,3.875325512681563,-0.06158398716660696,-0.5225760911015636
18097361400,NA,2024,7.7920349406331955,-0.7962054156959258,-1.0400608592033718
18097361400,NA,2025,7.901086100692964,0.01399520932472953,0.16858528875650153
18097361400,NA,2026,7.399069933813712,-0.06353761501665234,-0.47607464772834895
18097361400,NA,2027,7.305333696562957,-0.012668651342566783,-0.037548167038192415
18097361400,NA,2028,6.9634803549144175,-0.04679503440197064,-0.3618887094566446
18097361401,NA,2024,24.106681069414712,-0.6672175419939425,-0.538536357150758
18097361401,NA,2025,29.357697421959575,0.21782411014708591,1.8119874592897338
18097361401,NA,2026,30.24657416194066,0.030277467854689544,0.336620312047902
18097361401,NA,2027,34.82306704263981,0.1513061563996152,1.5921577814677728
18097361401,NA,2028,37.24106089071931,0.06943655609423294,0.9010100392580137
18097361402,NA,2024,13.8437045946668,-0.6194187134079406,-0.35268723027330495
18097361402,NA,2025,16.335808596895546,0.1800171323497335,1.5071628288138974
18097361402,NA,2026,16.85458932138134,0.031757272461210295,0.349439463386524
18097361402,NA,2027,19.44013442289825,0.15340303179247128,1.6129981187614524
18097361402,NA,2028,20.44093471195013,0.051481140370770895,0.7059178792608366
18097361600,NA,2024,0.9032772925542883,-0.9830360118227609,-1.7664866773945522
18097361600,NA,2025,0.7289424425838309,-0.19300258227179967,-1.5003665558192605
18097361600,NA,2026,0.6906284831153089,-0.05256102159823928,-0.3809873560730059
18097361600,NA,2027,0.5838513863582,-0.15460859111320657,-1.448254893028051
18097361600,NA,2028,0.5351993409588814,-0.08332950222622226,-0.7588490668193044
18097361601,NA,2024,15.95663865223178,-0.8080216912153364,-1.0860043384305802
18097361601,NA,2025,31.895115032561023,0.9988617733158984,8.109224925327458
18097361601,NA,2026,63.753926194099485,0.998861773315898,8.727206975454914
18097361601,NA,2027,100,0.5685308493087777,5.7388530772886375
18097361601,NA,2028,100,0,0.1465564571285823
18097370201,NA,2024,44.450415073819954,-0.27959672121740076,0.9685924414394872
18097370201,NA,2025,56.59659136827622,0.27325225814617915,2.258885511346324
18097370201,NA,2026,69.36168540700169,0.22554527985020334,2.0281731173992825
18097370201,NA,2027,82.70363898544213,0.1923533648317841,2.000116056720938
18097370201,NA,2028,96.68435153033802,0.16904591764525434,1.9833021900064778
18097370202,NA,2024,25.446759979293596,-0.48024701797464475,0.18843352200194155
18097370202,NA,2025,24.71271757938287,-0.028846202837140344,-0.1768302507056213
18097370202,NA,2026,23.99408031607997,-0.02907965346160224,-0.17757454707441142
18097370202,NA,2027,23.298277614186397,-0.02899893193352654,-0.19985087552316397
18097370202,NA,2028,22.62200208798437,-0.029026846421910557,-0.16883084738017548
18097370203,NA,2024,40.88424401750689,-0.37095998941865427,0.6133581370396892
18097370203,NA,2025,43.41399470779306,0.061875931696399045,0.5546310494647896
18097370203,NA,2026,45.96556987084413,0.058773102549649625,0.5834703705185489
18097370203,NA,2027,48.68484503620467,0.059158956867091383,0.6763290557989047
18097370203,NA,2028,51.56265026272466,0.059110904520285557,0.7888180577430776
18097370204,NA,2024,22.29382559451062,-0.6043051619572101,-0.2939234399414572
18097370204,NA,2025,17.772934572091188,-0.20278668653138665,-1.5792524160287615
18097370204,NA,2026,20.402402556421254,0.14794787960673172,1.3559676026837597
18097370204,NA,2027,16.96037503876923,-0.1687069700802818,-1.5883752711721097
18097370204,NA,2028,18.761397755705005,0.10619002898337282,1.3003499667635994
18097370301,NA,2024,32.831437717053284,-0.40168645819660465,0.493888945778342
18097370301,NA,2025,39.61112793676284,0.20649994916878267,1.7206846525919208
18097370301,NA,2026,47.79082085315376,0.20649987370845357,1.8631878601830376
18097370301,NA,2027,57.65961965352113,0.2064998806086864,2.1407148549735333
18097370301,NA,2028,69.56632419153404,0.20649987997771668,2.3902531915555585
18097370302,NA,2024,16.049555270451553,-0.6044002228930943,-0.29429305134108474
18097370302,NA,2025,14.773129039992371,-0.0795303177533635,-0.5854787992128356
18097370302,NA,2026,17.737128165589436,0.20063448424319685,1.812377560712578
18097370302,NA,2027,16.746025529175075,-0.05587728899299094,-0.4669883644400547
18097370302,NA,2028,19.649691546772413,0.17339433840815222,2.030549372264798
18097370303,NA,2024,11.209910309572251,-0.7478654242673497,-0.8521076087570743
