GEOID,year,zhvi_forecast,NAME,zhvi_zscore
18097360401,2027,271739.9988754472,NA,-0.22285679096519004
18097360401,2028,298689.4849839049,NA,-0.24147847486802687
18097360402,2024,223943.04768680825,NA,-0.22395993270265183
18097360402,2025,247560.64405080292,NA,-0.20526150608579882
18097360402,2026,247585.07794668764,NA,-0.20759139803733226
18097360402,2027,273748.4038976505,NA,-0.1936928142207315
18097360402,2028,302704.678078649,NA,-0.18363128826140748
18097360405,2024,224995.94010721345,NA,-0.20814263111828316
18097360405,2025,247301.33908023903,NA,-0.20908075318575406
18097360405,2026,247301.3626374819,NA,-0.21177118743456885
18097360405,2027,271818.1036801805,NA,-0.22172263391833422
18097360405,2028,298765.3918418684,NA,-0.2403848790997229
18097360406,2024,223943.04768680825,NA,-0.22395993270265183
18097360406,2025,247560.64405080292,NA,-0.20526150608579882
18097360406,2026,247585.07794668764,NA,-0.20759139803733226
18097360406,2027,273748.4038976505,NA,-0.1936928142207315
18097360406,2028,302704.678078649,NA,-0.18363128826140748
18097360407,2024,223956.07749770637,NA,-0.2237641895815421
18097360407,2025,247550.3781006841,NA,-0.20541271105550832
18097360407,2026,247573.81453157624,NA,-0.20775733445856776
18097360407,2027,273706.5668519655,NA,-0.194300328449149
18097360407,2028,302624.80802315666,NA,-0.18478198211231933
18097360501,2024,224995.94010721345,NA,-0.20814263111828316
18097360501,2025,247301.33908023903,NA,-0.20908075318575406
18097360501,2026,247301.3626374819,NA,-0.21177118743456885
18097360501,2027,271818.1036801805,NA,-0.22172263391833422
18097360501,2028,298765.3918418684,NA,-0.2403848790997229
18097360502,2024,224650.68912814444,NA,-0.21332923779566
18097360502,2025,246957.51994495775,NA,-0.21414479122743388
18097360502,2026,246957.56125360276,NA,-0.21683618510112532
18097360502,2027,271479.4575958123,NA,-0.22664010147091104
18097360502,2028,298436.32977147447,NA,-0.245125700908805
18097360601,2024,195837.4233273928,NA,-0.6461826860384267
18097360601,2025,218485.4221909307,NA,-0.6335041908572986
18097360601,2026,218522.64794313625,NA,-0.6357488955190477
18097360601,2027,243873.79332633497,NA,-0.6275009546703105
18097360601,2028,272208.83888420474,NA,-0.6229871197196013
18097360602,2024,195837.4233273928,NA,-0.6461826860384267
18097360602,2025,218485.4221909307,NA,-0.6335041908572986
18097360602,2026,218522.64794313625,NA,-0.6357488955190477
18097360602,2027,243873.79332633497,NA,-0.6275009546703105
18097360602,2028,272208.83888420474,NA,-0.6229871197196013
18097360700,2024,195837.4233273928,NA,-0.6461826860384267
18097360700,2025,218485.4221909307,NA,-0.6335041908572986
18097360700,2026,218522.64794313625,NA,-0.6357488955190477
18097360700,2027,243873.79332633497,NA,-0.6275009546703105
18097360700,2028,272208.83888420474,NA,-0.6229871197196013
18097360800,2024,195837.4233273928,NA,-0.6461826860384267
18097360800,2025,218485.4221909307,NA,-0.6335041908572986
18097360800,2026,218522.64794313625,NA,-0.6357488955190477
18097360800,2027,243873.79332633497,NA,-0.6275009546703105
18097360800,2028,272208.83888420474,NA,-0.6229871197196013
18097360900,2024,158867.09096445556,NA,-1.2015774113930613
18097360900,2025,180310.7269978134,NA,-1.195771059829904
18097360900,2026,180311.20701818017,NA,-1.1986927002731707
18097360900,2027,204650.42147858685,NA,-1.1970621197544689
18097360900,2028,232275.66480239024,NA,-1.1983073392948915
18097361000,2024,195837.4233273928,NA,-0.6461826860384267
18097361000,2025,218485.4221909307,NA,-0.6335041908572986
18097361000,2026,218522.64794313625,NA,-0.6357488955190477
18097361000,2027,243873.79332633497,NA,-0.6275009546703105
18097361000,2028,272208.83888420474,NA,-0.6229871197196013
18097361100,2024,195791.6197212693,NA,-0.6468707805081623
18097361100,2025,218447.5587501896,NA,-0.63406187332644
18097361100,2026,218483.94324316425,NA,-0.6363191061820503
18097361100,2027,243843.6257876051,NA,-0.6279390164099642
18097361100,2028,272188.78188847157,NA,-0.6232760823541664
18097361200,2024,195805.1899346632,NA,-0.646666919074975
18097361200,2025,218518.07579360952,NA,-0.6330232429716373
18097361200,2026,218559.24392579225,NA,-0.6352097511890669
18097361200,2027,243999.5040568123,NA,-0.6256755136961849
18097361200,2028,272448.2951794608,NA,-0.6195372550010306
18097361300,2024,195837.4233273928,NA,-0.6461826860384267
18097361300,2025,218485.4221909307,NA,-0.6335041908572986
18097361300,2026,218522.64794313625,NA,-0.6357488955190477
18097361300,2027,243873.79332633497,NA,-0.6275009546703105
18097361300,2028,272208.83888420474,NA,-0.6229871197196013
18097361401,2024,300064.7652730308,NA,0.9195948510976264
18097361401,2025,325534.60238054197,NA,0.943200143435566
18097361401,2026,325552.4147549802,NA,0.9410496415823175
18097361401,2027,353225.2046238869,NA,0.960386936865114
18097361401,2028,383272.2218233995,NA,0.9771113279630399
18097361402,2024,220676.96750770588,NA,-0.27302532076168035
18097361402,2025,246554.66904468945,NA,-0.2200782954299112
18097361402,2026,246639.24519445235,NA,-0.22152572438870136
18097361402,2027,275741.0640917733,NA,-0.1647574675558176
18097361402,2028,308372.95611645293,NA,-0.10196798349525193
18097361601,2024,267640.77328516473,NA,0.4324984964255522
18097361601,2025,291675.5566787773,NA,0.44449754694269367
18097361601,2026,291683.24802518345,NA,0.44207768132129666
18097361601,2027,317894.1437442131,NA,0.4473458786817989
18097361601,2028,346469.818358148,NA,0.44689635433866326
18097361602,2024,300283.2652560791,NA,0.9228773138270326
18097361602,2025,325761.09273996553,NA,0.9465360711908851
18097361602,2026,325778.963420152,NA,0.9443872327447201
18097361602,2027,353459.6597509771,NA,0.9637914512924765
18097361602,2028,383514.3627823247,NA,0.9805998708314737
18097370201,2024,214011.1089842148,NA,-0.3731646061639023
18097370201,2025,237622.11173880525,NA,-0.3516440093901738
18097370201,2026,237628.36483091145,NA,-0.3542770458057112
18097370201,2027,263859.12271340424,NA,-0.33729470890249913
18097370201,2028,292993.4006995918,NA,-0.32354238630307525
18097370203,2024,163073.90740196794,NA,-1.1383796116818574
18097370203,2025,183237.24076545416,NA,-1.1526670684342306
18097370203,2026,183268.0950057741,NA,-1.1551308315324198
18097370203,2027,205994.86052601572,NA,-1.1775395689342445
18097370203,2028,231575.988594984,NA,-1.208387626638238
18097370204,2024,214179.47411752355,NA,-0.37063530493784536
18097370204,2025,237801.9008662573,NA,-0.34899593402882817
18097370204,2026,237808.256898012,NA,-0.3516268153446941
18097370204,2027,264051.1564745435,NA,-0.33450619359701933
18097370204,2028,293198.19926432,NA,-0.32059183809504266
18097370303,2024,171444.61949873442,NA,-1.0126287988309832
18097370303,2025,192077.36235478515,NA,-1.0224628202476878
18097370303,2026,192091.5735409019,NA,-1.0251403769069014
18097370303,2027,215240.05551652316,NA,-1.0432904265947403
18097370303,2028,241195.00249906487,NA,-1.0698057753670225
18097370304,2024,214179.47411752355,NA,-0.37063530493784536
18097370304,2025,237801.9008662573,NA,-0.34899593402882817
18097370304,2026,237808.256898012,NA,-0.3516268153446941
18097370304,2027,264051.1564745435,NA,-0.33450619359701933
18097370304,2028,293198.19926432,NA,-0.32059183809504266
18097370305,2024,214179.47411752355,NA,-0.37063530493784536
18097370305,2025,237801.9008662573,NA,-0.34899593402882817
18097370305,2026,237808.256898012,NA,-0.3516268153446941
18097370305,2027,264051.1564745435,NA,-0.33450619359701933
18097370305,2028,293198.19926432,NA,-0.32059183809504266
18097370306,2024,214179.47411752355,NA,-0.37063530493784536
18097370306,2025,237801.9008662573,NA,-0.34899593402882817
18097370306,2026,237808.256898012,NA,-0.3516268153446941
18097370306,2027,264051.1564745435,NA,-0.33450619359701933
18097370306,2028,293198.19926432,NA,-0.32059183809504266
18097380101,2024,265986.6141172732,NA,0.40764853652459704
18097380101,2025,288259.9249029746,NA,0.3941894416800698
18097380101,2026,288345.25003412156,NA,0.39290117177693284
18097380101,2027,312687.2926588604,NA,0.3717373822449107
18097380101,2028,339198.5870522122,NA,0.3421391821954463
18097380102,2024,265986.6141172732,NA,0.40764853652459704
18097380102,2025,288259.9249029746,NA,0.3941894416800698
18097380102,2026,288345.25003412156,NA,0.39290117177693284
18097380102,2027,312687.2926588604,NA,0.3717373822449107
18097380102,2028,339198.5870522122,NA,0.3421391821954463
18097380103,2024,265682.3246892523,NA,0.40307728350893846
18097380103,2025,287972.4498050009,NA,0.3899552828366898
18097380103,2026,288057.69549928437,NA,0.38866482161590477
18097380103,2027,312421.34939385025,NA,0.3678756297047819
18097380103,2028,338959.8709084004,NA,0.3386999808939769
18097380200,2024,225558.3066573949,NA,-0.19969435933591287
18097380200,2025,248752.26786362095,NA,-0.18771033542583793
18097380200,2026,248918.42255290077,NA,-0.18794811666660055
18097380200,2027,274914.3611099199,NA,-0.17676199167859516
18097380200,2028,303871.0851566192,NA,-0.16682677442944552
18097380301,2024,263618.58292418043,NA,0.37207428143790383
18097380301,2025,287249.88474808517,NA,0.3793127776345978
18097380301,2026,287333.4012015837,NA,0.37799427431803917
18097380301,2027,313283.7852843853,NA,0.38039903010315296
18097380301,2028,341690.8318874545,NA,0.37804513955584407
18097380302,2024,234690.9153064542,NA,-0.06249779256929808
18097380302,2025,256785.5565220194,NA,-0.0693897558203925
18097380302,2026,256833.3489790663,NA,-0.07134275741189194
18097380302,2027,281122.7134152005,NA,-0.0866107322209886
18097380302,2028,307773.16422068665,NA,-0.11060923010552025
18097380402,2024,267934.61970803526,NA,0.43691286716272815
18097380402,2025,291415.69253538246,NA,0.4406700639064644
18097380402,2026,291515.31062770233,NA,0.43960357107551473
18097380402,2027,317294.3985747451,NA,0.4386370007505051
18097380402,2028,345489.34055559104,NA,0.4327705374551854
18097380403,2024,179884.13293173743,NA,-0.8858444031908609
18097380403,2025,202089.04196676705,NA,-0.875002946105697
18097380403,2026,202608.76642352212,NA,-0.8701975526281017
18097380403,2027,228991.80437906832,NA,-0.8436017783444332
18097380403,2028,259781.38010605876,NA,-0.8020304459114406
18097380404,2024,262395.4015059543,NA,0.35369877696135615
18097380404,2025,285623.2154652039,NA,0.3553539158830452
18097380404,2026,285715.8709318609,NA,0.35416427413220436
18097380404,2027,311223.29775959434,NA,0.3504787652208593
18097380404,2028,339134.4548756128,NA,0.34121522514040686
18097380501,2024,234775.5155518502,NA,-0.06122686728803803
18097380501,2025,256856.48965280465,NA,-0.06834499700434223
18097380501,2026,256904.90284839904,NA,-0.07028860173306894
18097380501,2027,281178.79818648426,NA,-0.08579632728405798
18097380501,2028,307811.0945595961,NA,-0.11006276488176327
18097380502,2024,234775.5155518502,NA,-0.06122686728803803
18097380502,2025,256856.48965280465,NA,-0.06834499700434223
18097380502,2026,256904.90284839904,NA,-0.07028860173306894
18097380502,2027,281178.79818648426,NA,-0.08579632728405798
18097380502,2028,307811.0945595961,NA,-0.11006276488176327
18097380600,2024,244382.45246720905,NA,0.0830953973111845
18097380600,2025,266461.9659451997,NA,0.07313199587258609
18097380600,2026,266525.2398855627,NA,0.07144144046434216
18097380600,2027,290751.4054633724,NA,0.05320715703343146
18097380600,2028,317264.78080910153,NA,0.02613719853006666
18097380700,2024,250841.5665996838,NA,0.18012882087965595
18097380700,2025,272956.06487643847,NA,0.16878218127404782
18097380700,2026,273027.1963060285,NA,0.16723045017143276
18097380700,2027,297261.78699961025,NA,0.14774417203855275
18097380700,2028,323743.2078703114,NA,0.11947238074527422
18097380800,2024,234775.5155518502,NA,-0.06122686728803803
18097380800,2025,256856.48965280465,NA,-0.06834499700434223
18097380800,2026,256904.90284839904,NA,-0.07028860173306894
18097380800,2027,281178.79818648426,NA,-0.08579632728405798
18097380800,2028,307811.0945595961,NA,-0.11006276488176327
18097380901,2024,248338.9113524757,NA,0.14253214714582932
18097380901,2025,270954.03656856425,NA,0.13929473723373717
18097380901,2026,271026.5065839178,NA,0.13775561601091604
18097380901,2027,295875.69689924846,NA,0.12761680778394177
18097380901,2028,323101.62020536646,NA,0.11022897936884786
18097380902,2024,267934.6277409901,NA,0.43691298783951005
18097380902,2025,291415.7110972235,NA,0.440670337299826
18097380902,2026,291515.32924073254,NA,0.4396038452889384
18097380902,2027,317294.42963473423,NA,0.43863745177148467
18097380902,2028,345489.3861968,NA,0.43277119501148925
18097381002,2024,247105.7253602679,NA,0.12400634681680543
18097381002,2025,269197.03328558913,NA,0.11341621404722799
18097381002,2026,269263.791394387,NA,0.11178670273593211
18097381002,2027,293490.1633759764,NA,0.09297656170473657
18097381002,2028,319986.0898547861,NA,0.06534330106746701
18097381003,2024,234775.5155517272,NA,-0.06122686728988571
18097381003,2025,256856.48965254135,NA,-0.06834499700822035
18097381003,2026,256904.9028481375,NA,-0.07028860173692185
18097381003,2027,281178.7981860597,NA,-0.08579632729022309
18097381003,2028,307811.09455898206,NA,-0.11006276489060968
18097381004,2024,234775.5155518502,NA,-0.06122686728803803
18097381004,2025,256856.48965280465,NA,-0.06834499700434223
18097381004,2026,256904.90284839904,NA,-0.07028860173306894
18097381004,2027,281178.79818648426,NA,-0.08579632728405798
18097381004,2028,307811.0945595961,NA,-0.11006276488176327
18097381101,2024,253465.4849292924,NA,0.2195471952053061
18097381101,2025,275600.5827366015,NA,0.20773271564384346
18097381101,2026,275674.5412180913,NA,0.2062320261711428
18097381101,2027,299919.8065175906,NA,0.18634117739938158
18097381101,2028,326396.88195335126,NA,0.1577040613276353
18097381102,2024,260195.6786824349,NA,0.3206529703553643
18097381102,2025,282397.67793147155,NA,0.3078456677969596
18097381102,2026,282478.1266758847,NA,0.3064647363456134
18097381102,2027,306766.87928403064,NA,0.28576727359038256
18097381102,2028,333252.086995967,NA,0.2564675120433499
18097381203,2024,234775.5155518502,NA,-0.06122686728803803
18097381203,2025,256856.48965280465,NA,-0.06834499700434223
18097381203,2026,256904.90284839904,NA,-0.07028860173306894
18097381203,2027,281178.79818648426,NA,-0.08579632728405798
18097381203,2028,307811.0945595961,NA,-0.11006276488176327
18097381204,2024,234775.5155518502,NA,-0.06122686728803803
18097381204,2025,256856.48965280465,NA,-0.06834499700434223
18097381204,2026,256904.90284839904,NA,-0.07028860173306894
18097381204,2027,281178.79818648426,NA,-0.08579632728405798
18097381204,2028,307811.0945595961,NA,-0.11006276488176327
18097381205,2024,247817.20132512483,NA,0.1346946466735378
18097381205,2025,270410.5732697023,NA,0.1312901832770703
18097381205,2026,270482.21074316156,NA,0.12973686654504438
18097381205,2027,295307.9952215215,NA,0.11937323223818005
18097381205,2028,322509.6355557944,NA,0.101700212337226
18097381206,2024,234997.1779229189,NA,-0.05789689690820518
18097381206,2025,257077.2159000547,NA,-0.06509396761658874
18097381206,2026,257126.02597688723,NA,-0.06703094140262639
18097381206,2027,281397.8063949984,NA,-0.08261611700309343
18097381206,2028,308026.16047805303,NA,-0.10696429414221456
18097381207,2024,265986.6141172732,NA,0.40764853652459704
18097381207,2025,288259.9249029746,NA,0.3941894416800698
18097381207,2026,288345.25003412156,NA,0.39290117177693284
18097381207,2027,312687.2926588604,NA,0.3717373822449107
18097381207,2028,339198.5870522122,NA,0.3421391821954463
18097390102,2024,216037.1899061168,NA,-0.34272737216451
18097390102,2025,241942.17723770312,NA,-0.288014694485786
18097390102,2026,241968.6813651387,NA,-0.29033404223215703
18097390102,2027,271040.73133154254,NA,-0.23301082969897985
18097390102,2028,303637.14103660505,NA,-0.17019722482788202
18097390103,2024,255569.83961624716,NA,0.25116031358185725
18097390103,2025,279998.36344064755,NA,0.2725066810778346
18097390103,2026,280023.373655737,NA,0.2703004888992134
18097390103,2027,306845.7907383136,NA,0.2869131439661966
18097390103,2028,336269.4472376459,NA,0.299938846258453
18097390104,2024,299422.8289229385,NA,0.9099512249772379
18097390104,2025,324901.2597917485,NA,0.9338717767626574
18097390104,2026,324918.21375571424,NA,0.9317063790707888
18097390104,2027,352603.7066838162,NA,0.9513621877380348
18097390104,2028,382669.1072363832,NA,0.9684222110919297
18097390200,2024,300283.2652560791,NA,0.9228773138270326
18097390200,2025,325761.09273996553,NA,0.9465360711908851
18097390200,2026,325778.963420152,NA,0.9443872327447201
18097390200,2027,353459.6597509771,NA,0.9637914512924765
18097390200,2028,383514.3627823247,NA,0.9805998708314737
18097390300,2024,300283.2652560791,NA,0.9228773138270326
18097390300,2025,325761.09273996553,NA,0.9465360711908851
18097390300,2026,325778.963420152,NA,0.9443872327447201
18097390300,2027,353459.6597509771,NA,0.9637914512924765
18097390300,2028,383514.3627823247,NA,0.9805998708314737
18097390405,2024,267934.6277409901,NA,0.43691298783951005
18097390405,2025,291415.7110972235,NA,0.440670337299826
18097390405,2026,291515.32924073254,NA,0.4396038452889384
18097390405,2027,317294.42963473423,NA,0.43863745177148467
18097390405,2028,345489.3861968,NA,0.43277119501148925
18097390406,2024,300283.2652560791,NA,0.9228773138270326
18097390406,2025,325761.09273996553,NA,0.9465360711908851
18097390406,2026,325778.963420152,NA,0.9443872327447201
18097390406,2027,353459.6597509771,NA,0.9637914512924765
18097390406,2028,383514.3627823247,NA,0.9805998708314737
18097390408,2024,268171.60990256903,NA,0.44047310304897025
18097390408,2025,291668.2010235903,NA,0.44438920708063745
18097390408,2026,291767.00199251564,NA,0.4433115729488286
18097390408,2027,317560.4410117819,NA,0.4425001933640492
18097390408,2028,345769.05601762485,NA,0.4368004189944338
18097390409,2024,267934.6277409901,NA,0.43691298783951005
18097390409,2025,291415.7110972235,NA,0.440670337299826
18097390409,2026,291515.32924073254,NA,0.4396038452889384
18097390409,2027,317294.42963473423,NA,0.43863745177148467
18097390409,2028,345489.3861968,NA,0.43277119501148925
18097390410,2024,267934.6277409901,NA,0.43691298783951005
18097390410,2025,291415.7110972235,NA,0.440670337299826
18097390410,2026,291515.32924073254,NA,0.4396038452889384
18097390410,2027,317294.42963473423,NA,0.43863745177148467
18097390410,2028,345489.3861968,NA,0.43277119501148925
18097390411,2024,267934.61970803526,NA,0.43691286716272815
18097390411,2025,291415.69253538246,NA,0.4406700639064644
18097390411,2026,291515.31062770233,NA,0.43960357107551473
18097390411,2027,317294.3985747451,NA,0.4386370007505051
18097390411,2028,345489.34055559104,NA,0.4327705374551854
18097390500,2024,190229.1027386646,NA,-0.730434881623232
18097390500,2025,208827.69290342124,NA,-0.7757508068525986
18097390500,2026,209475.26446084643,NA,-0.7690379931637131
18097390500,2027,231684.6372883838,NA,-0.804499248986169
18097390500,2028,257517.6673209237,NA,-0.834643924968503
18097390601,2024,166771.7670543181,NA,-1.0828277241344275
18097390601,2025,185775.70065165136,NA,-1.1152786391355995
18097390601,2026,185867.45588533583,NA,-1.1168361724447586
18097390601,2027,207266.98111411915,NA,-1.1590671518483247
18097390601,2028,231263.6941920996,NA,-1.2128868754099857
18097390602,2024,167519.90873069322,NA,-1.0715886057841346
18097390602,2025,186545.2921866305,NA,-1.1039434910598511
18097390602,2026,186635.57961113012,NA,-1.1055199152648798
18097390602,2027,208047.82165816004,NA,-1.1477285945275721
18097390602,2028,232047.5969822018,NA,-1.201593129403137
18097390700,2024,134233.64175784416,NA,-1.5716386708465677
18097390700,2025,155173.2207263689,NA,-1.5660159792332853
18097390700,2026,155239.5064070644,NA,-1.568057429580196
18097390700,2027,179617.9086694608,NA,-1.560558333590774
18097390700,2028,207924.6133009189,NA,-1.5491347558186301
18097390801,2024,162993.96393214256,NA,-1.1395805795560894
18097390801,2025,183151.8296064638,NA,-1.153925071011537
18097390801,2026,183182.81130350303,NA,-1.1563872597297833
18097390801,2027,205904.26670965937,NA,-1.178855078467531
18097390801,2028,231480.22480088467,NA,-1.2097673027675562
18097390802,2024,181879.56602693224,NA,-0.8558675827233151
18097390802,2025,203325.51337448056,NA,-0.8567912248732882
18097390802,2026,203331.34742594577,NA,-0.8595522461727318
18097390802,2027,227319.5438449454,NA,-0.8678846131256042
18097390802,2028,254144.805524972,NA,-0.883236996610352
18097390900,2024,359626.92511586257,NA,1.8143801368420849
18097390900,2025,381934.1271199407,NA,1.7738966041759305
18097390900,2026,383219.58112099115,NA,1.7906217398244755
18097390900,2027,410317.47516017104,NA,1.7894217340306426
18097390900,2028,441703.2148957663,NA,1.8189310063968973
18097391001,2024,294185.2080602758,NA,0.8312679453146926
18097391001,2025,313242.5728630807,NA,0.7621534863466607
18097391001,2026,314175.0652283816,NA,0.7734347002065288
18097391001,2027,336917.09651827876,NA,0.7235774884320914
18097391001,2028,362974.35620333505,NA,0.6846784629591222
18097391002,2024,348828.39063192735,NA,1.6521568429030185
18097391002,2025,359924.00468549127,NA,1.4497142481854932
18097391002,2026,360858.4721327236,NA,1.4611903583411452
18097391002,2027,374658.3735145808,NA,1.2716172077407168
18097391002,2028,390557.65960327495,NA,1.0820731738366653
