GEOID,NAME,year,percent_bachelors_plus,edu_delta,edu_delta_zscore_raw,edu_delta_zscore
18097320109,NA,2028,67.14669751328188,0.012341854611599201,0.03204201468127618,0.03204201468127618
18097320202,NA,2024,72.78659124644271,0.0051846109743578506,-0.04721288730806083,-0.04721288730806083
18097320202,NA,2025,72.81441689640128,3.8229087915886417e-4,-0.32813628000661976,-0.32813628000661976
18097320202,NA,2026,72.90294167332866,0.0012157589211121422,-0.25813493706450147,-0.25813493706450147
18097320202,NA,2027,72.98086689811075,0.0010688899925501705,-0.24413287452076457,-0.24413287452076457
18097320202,NA,2028,73.06064306394079,0.0010931106907980936,-0.13871819890243448,-0.13871819890243448
18097320203,NA,2024,48.65368168553908,0.003964860177790408,-0.0568984250197658,-0.0568984250197658
18097320203,NA,2025,48.683602658908114,6.149786066020901e-4,-0.3246614723931468,-0.3246614723931468
18097320203,NA,2026,48.6428574350251,-8.369393729648067e-4,-0.29167207535893125,-0.29167207535893125
18097320203,NA,2027,48.57132906385727,-0.001470480455704637,-0.2857206533743748,-0.2857206533743748
18097320203,NA,2028,48.48639113913191,-0.0017487255622280484,-0.18185835472368247,-0.18185835472368247
18097320204,NA,2025,40.99285994946949,-6.225636625396547e-4,-0.3431421260402437,-0.3431421260402437
18097320204,NA,2026,40.94346642018658,-0.0012049300620594616,-0.2976843347673601,-0.2976843347673601
18097320204,NA,2027,40.90359833696518,-9.737349254274053e-4,-0.2775853522512612,-0.2775853522512612
18097320204,NA,2028,40.85992699886972,-0.0010676649456533571,-0.17151959537698863,-0.17151959537698863
18097320205,NA,2024,68.71439846762956,0.03140312099911968,0.16097748100665643,0.16097748100665643
18097320205,NA,2025,71.85028956189164,0.0456365938463299,0.3476621311111557,0.3476621311111557
18097320205,NA,2026,74.30272533336549,0.03413258020848087,0.2796625516911121,0.2796625516911121
18097320205,NA,2027,77.20269514857402,0.039029117736900876,0.3775493844618473,0.3775493844618473
18097320205,NA,2028,79.80961476192822,0.03376720991847848,0.3572870619566557,0.3572870619566557
18097320206,NA,2024,32.378198631367084,0.13037162478533748,0.9468455274879265,0.9468455274879265
18097320206,NA,2025,36.51425703790108,0.12774207897183953,1.5737721969788252,1.5737721969788252
