GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097320301,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320301,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320301,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320301,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320301,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097320305,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320305,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320305,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320305,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320305,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097320306,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320306,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320306,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320306,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320306,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097320400,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320400,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320400,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320400,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320400,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097320500,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320500,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320500,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320500,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320500,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097320600,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320600,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320600,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320600,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320600,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097320700,2024,1427.842834671743,NA,0.26481578131516675,0.26481578131516675
18097320700,2025,1510.9810245788756,NA,0.17756495735647163,0.17756495735647163
18097320700,2026,1598.9379234639923,NA,0.06950982422774933,0.06950982422774933
18097320700,2027,1692.0065710220322,NA,-0.020799615886703544,-0.020799615886703544
18097320700,2028,1790.4892502044995,NA,-0.09640085782200318,-0.09640085782200318
18097320800,2024,130.46376414937933,NA,-2.9834825888807717,-2.9834825888807717
18097320800,2025,139.56682763200746,NA,-2.9022872852576276,-2.9022872852576276
18097320800,2026,148.88564997262904,NA,-2.6942434625127665,-2.6942434625127665
18097320800,2027,158.5523281829821,NA,-2.443838603970741,-2.443838603970741
18097320800,2028,168.66731191444555,NA,-2.15228356495218,-2.15228356495218
18097320903,2024,4.21562264264285,NA,-3.299574964358575,-3.299574964358575
18097320903,2025,4.565752603629315,NA,-3.205465832342169,-3.205465832342169
18097320903,2026,4.946292726889488,NA,-2.968587276837057,-2.968587276837057
18097320903,2027,5.358257073824114,NA,-2.685903346870128,-2.685903346870128
18097320903,2028,5.80459722369212,NA,-2.3587344895968516,-2.3587344895968516
18097321001,2024,11.683940670526164,NA,-3.2808762464362093,-3.2808762464362093
18097321001,2025,12.654352798736005,NA,-3.1873008654736856,-3.1873008654736856
18097321001,2026,13.709050493641223,NA,-2.9518857406086703,-2.9518857406086703
18097321001,2027,14.850842501489373,NA,-2.670903939684448,-2.670903939684448
18097321001,2028,16.08790986799083,NA,-2.3456989743295487,-2.3456989743295487
18097321002,2024,0.28163024135015274,NA,-3.309424653933371,-3.309424653933371
18097321002,2025,0.3041082395353264,NA,-3.215036416474373,-3.215036416474373
18097321002,2026,0.32781767659554867,NA,-2.977389942667335,-2.977389942667335
18097321002,2027,0.35298911266250255,NA,-2.6938122619697062,-2.6938122619697062
18097321002,2028,0.3798280051756933,NA,-2.3656111318244677,-2.3656111318244677
18097321100,2024,148.97298822150518,NA,-2.937140325657063,-2.937140325657063
18097321100,2025,166.02164612787078,NA,-2.842876399579309,-2.842876399579309
18097321100,2026,184.2646399648482,NA,-2.6268122383699786,-2.6268122383699786
18097321100,2027,203.79179223040296,NA,-2.3723549025829636,-2.3723549025829636
18097321100,2028,224.70446966432476,NA,-2.081248748580064,-2.081248748580064
18097321300,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097321300,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097321300,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097321300,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097321300,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097321400,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097321400,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097321400,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097321400,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097321400,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
18097321600,2024,1494.538653121164,NA,0.43180469249045617,0.43180469249045617
18097321600,2025,1711.5651409773027,NA,0.6280265626816768,0.6280265626816768
18097321600,2026,1962.1310224718611,NA,0.7617442625681197,0.7617442625681197
18097321600,2027,2249.66768460943,NA,0.8603708700737638,0.8603708700737638
18097321600,2028,2579.3820883440376,NA,0.9036294817724405,0.9036294817724405
18097321700,2024,1672.2131993360902,NA,0.8766553548823456,0.8766553548823456
18097321700,2025,2120.1049992922117,NA,1.5455045949418067,1.5455045949418067
18097321700,2026,2702.662664317318,NA,2.1731739030719885,2.1731739030719885
18097321700,2027,3448.8832666240064,NA,2.7552732604832006,2.7552732604832006
18097321700,2028,4402.014482266812,NA,3.2140671023609437,3.2140671023609437
