GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097320305,NA,2025,9.97893421648144,-1.7285781865459708,2.063300329429338,1.1934515423030336,0.34892577814528997,1.2018925499592206,3,late,1.7285781865459708,1.7285781865459708
18097320305,NA,2026,11.135411671185215,-1.6729856777381789,2.063300329429338,1.1934515423030336,0.34892577814528997,1.2018925499592206,3,late,1.6729856777381789,1.6729856777381789
18097320305,NA,2027,11.984085421554935,-1.6074048143402944,2.063300329429338,1.1934515423030336,0.34892577814528997,1.2018925499592206,3,late,1.6074048143402944,1.6074048143402944
18097320305,NA,2028,13.102231630156382,-1.526789714432122,2.063300329429338,1.1934515423030336,0.34892577814528997,1.2018925499592206,3,late,1.526789714432122,1.526789714432122
18097320306,NA,2024,4.711979383910559,-1.7699910250899988,0.1756258143369244,0.9954942800521752,0.34892577814528997,0.5066819575114632,3,late,1.7699910250899988,1.7699910250899988
18097320306,NA,2025,4.83827083681799,-1.7415234320172626,0.1756258143369244,0.9954942800521752,0.34892577814528997,0.5066819575114632,3,late,1.7415234320172626,1.7415234320172626
18097320306,NA,2026,5.398987646693371,-1.6853684153573492,0.1756258143369244,0.9954942800521752,0.34892577814528997,0.5066819575114632,3,late,1.6853684153573492,1.6853684153573492
18097320306,NA,2027,5.8104651437074155,-1.6192427377870564,0.1756258143369244,0.9954942800521752,0.34892577814528997,0.5066819575114632,3,late,1.6192427377870564,1.6192427377870564
18097320306,NA,2028,6.352596599669846,-1.5378288273821201,0.1756258143369244,0.9954942800521752,0.34892577814528997,0.5066819575114632,3,late,1.5378288273821201,1.5378288273821201
18097320400,NA,2024,452.6439862113464,-0.5732632505469832,0.25911075689304763,0.4312072293387947,0.34892577814528997,0.34641458812571074,3,middle,0,0
18097320400,NA,2025,464.7765737688331,-0.5833043864640355,0.25911075689304763,0.4312072293387947,0.34892577814528997,0.34641458812571074,3,middle,0,0
18097320400,NA,2026,518.6401427977809,-0.5774777621452597,0.25911075689304763,0.4312072293387947,0.34892577814528997,0.34641458812571074,3,middle,0,0
18097320400,NA,2027,558.1681199968049,-0.5600963473220162,0.25911075689304763,0.4312072293387947,0.34892577814528997,0.34641458812571074,3,middle,0,0
