GEOID,NAME,year,call_volume,call_volume_delta,call_volume_delta_zscore,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_delta_zscore_adj
18097340112,NA,2026,876.4991786983242,0.132702499780599,0.22880384361317482,-0.48221710511102966,-0.11133172324407148,-0.1738426359533586,-0.2557971547694866,3,middle,0
18097340112,NA,2027,989.7893561800468,0.1292530332429611,1.0611843406188792,-0.48221710511102966,-0.11133172324407148,-0.1738426359533586,-0.2557971547694866,3,middle,0
18097340112,NA,2028,1118.518447785274,0.13005705789971223,0.6584038432886126,-0.48221710511102966,-0.11133172324407148,-0.1738426359533586,-0.2557971547694866,3,middle,0
18097340113,NA,2024,428.93818086078466,0.23933842594789634,0.39070495017021323,-0.335155927230338,0.2659891206657819,1.7322065459170308,0.5543465797841582,3,late,-0.39070495017021323
18097340113,NA,2025,486.4931930074057,0.13418020291670185,1.5359571604842905,-0.335155927230338,0.2659891206657819,1.7322065459170308,0.5543465797841582,3,late,-1.5359571604842905
18097340113,NA,2026,567.9346595747413,0.16740515127021705,0.9985024861317285,-0.335155927230338,0.2659891206657819,1.7322065459170308,0.5543465797841582,3,late,-0.9985024861317285
18097340113,NA,2027,656.8053054052006,0.15648040550475284,1.6288440436200071,-0.335155927230338,0.2659891206657819,1.7322065459170308,0.5543465797841582,3,late,-1.6288440436200071
18097340113,NA,2028,761.9116410366969,0.1600266239729191,1.4183262275282338,-0.335155927230338,0.2659891206657819,1.7322065459170308,0.5543465797841582,3,late,-1.4183262275282338
18097340114,NA,2024,499.7266457155855,0.24186516475481734,0.41890283475626905,0.3841571824796729,0.23986019300098924,1.7890250684195326,0.804347481300065,3,late,-0.41890283475626905
18097340114,NA,2025,566.9700462051512,0.13456036628440393,1.5425544143561238,0.3841571824796729,0.23986019300098924,1.7890250684195326,0.804347481300065,3,late,-1.5425544143561238
